X,Y,OBJECTID,NAME,STREET,CITY,ZIP_CODE,STATE,PHONE,FAX_PHONE,MAILING_STREET,MAILING_CITY,MAILING_ZIP_CODE,MAILING_STATE,PHYSICAL_MAIL_DIFFERENCE,REGION,FOREST_NAME,DISTRICT_NAME,COUNTRY,LATITUDE,LONGITUDE,CONTACT,EQUIPMENT_ONLY,SEASONAL,WIRELESS_SITE,LOCATION_ID,SYS_CREATED_ON,SHAPE
-92.066367,32.589103,349459,CenturyTel Headquarters,100 CenturyTel Dr,Monroe,71203,LA,,,,,,,,,,,,32.589103,-92.066367,,FALSE,FALSE,FALSE,df34bb861b76fd906de587fce54bcbdd,2023/11/30 19:04:08+00,
-75.851816,41.274357,349460,Solomon Plains Junior High School,43 Abbot St,Plains,18705-1905,PA,,,,,,,,,,,,41.274357,-75.851816,,FALSE,FALSE,FALSE,df34fb861b76fd906de587fce54bcb00,2023/11/30 19:04:09+00,
-111.836922,39.717861,349461,Spanish Fork Ranger District-Nephi Office,635 N Main,Nephi,84648,UT,,,,,,,,Region 4,Uinta-Wasatch-Cache National Forest,Spanish Fork Ranger District,USA,39.717861,-111.836922,,FALSE,FALSE,FALSE,A48ADFF0F95F1E43B8009D893C8B6E50,2017/12/14 09:46:40+00,
-91.814552,33.592137,349462,SRS-Arkansas Forestry Sciences Lab,110 University Ct,Monticello,71655,AR,,,,,,,,Southern Research Station (SRS),,,USA,33.592137,-91.814552,,FALSE,FALSE,FALSE,4750AD25A59FEE439847E6B0BE1C4848,2017/12/14 09:46:40+00,
-83.373906,33.94189,349463,SRS-Forestry Sciences Laboratory-Athens,320 Green St,Athens,30602,GA,,,,,,,,Southern Research Station (SRS),,,USA,33.94189,-83.373906,,FALSE,FALSE,FALSE,32359BBEA6209E4783CE33DCD6D186C4,2017/12/14 09:46:40+00,
-78.677812,35.772774,349464,SRS-Raleigh Work Unit,"920 Main Campus Dr, Venture Center II, Ste 300",Raleigh,27606,NC,,,,,,,,Southern Research Station (SRS),,,USA,35.772774,-78.677812,,FALSE,FALSE,FALSE,4816CEAFD32D124BA5CE1AFDD9B3D98F,2017/12/14 09:46:40+00,
-84.735206,45.856701,349465,Saint Ignace Ranger District,W1900 US Hwy 2,Saint Ignace,49781,MI,,,,,,,,Region 9,Hiawatha National Forest,St. Ignace Ranger District,USA,45.856701,-84.735206,,FALSE,FALSE,TRUE,108F87C97241B4459C3A2F3D9D088D4C,2017/12/14 09:46:40+00,
-107.977611,39.238403,349466,Collbran Job Corps Center,57608 Hwy 330,Collbran,81624,CO,970-487-3576,,,,,,,Washington Office,,,USA,39.238403,-107.977611,,FALSE,FALSE,FALSE,980E7230E4DBBC4584D442007CCAB679,2017/04/28 12:45:58+00,
-102.971566,42.654849,349467,Pine Ridge Job Corps Center,15710 S Hwy 385,Chadron,69337,NE,308-432-3316,,,,,,,Washington Office,,,USA,42.654849,-102.971566,,FALSE,FALSE,FALSE,D905DD031E4B9549BB25C3CB6A4129F6,2017/04/28 12:45:58+00,
-121.970747,37.382772,349468,Inmac Corp.,2465 Augustine Dr,Santa Clara,95052,CA,,,,,,,,,,,,37.382772,-121.970747,,FALSE,FALSE,FALSE,e0443f861b76fd906de587fce54bcb50,2023/11/30 19:04:14+00,
-105.194563,39.720019,349469,"Premisys Support Group, Inc.","400 Corporate Cir, Ste Q",Golden,80401,CO,,,,,,,,,,,,39.720019,-105.194563,,FALSE,FALSE,FALSE,e05433c61b76fd906de587fce54bcb48,2023/11/30 19:04:30+00,
-108.403117,35.002686,349470,Pine Hill School,BIA Route 125,Pine Hill,87357,NM,,,,,,,,,,,,35.002686,-108.403117,,FALSE,FALSE,FALSE,e05433c61b76fd906de587fce54bcb6b,2023/11/30 19:04:30+00,
-77.457473,38.908739,349471,GTSI Corp. Headquarters,3901 Stonecroft Blvd,Chantilly,20151-1010,VA,,,,,,,,,,,,38.908739,-77.457473,,FALSE,FALSE,FALSE,e1447f861b76fd906de587fce54bcb45,2023/11/30 19:04:18+00,
-93.121228,32.944895,349472,Caney Ranger District,3288 Hwy 79,Homer,71040,LA,,,,,,,,Region 8,Kisatchie National Forest,Caney Ranger District,USA,32.944895,-93.121228,,FALSE,FALSE,FALSE,8B5BEE15ED64054CBD6B1534A63FAAF2,2017/12/14 09:46:32+00,
-111.679135,43.955246,349473,Caribou-Targhee National Forest-St Anthony Office,499 N 2400 E,St. Anthony,83445,ID,,,,,,,,Region 4,Caribou-Targhee National Forest,,USA,43.955246,-111.679135,,FALSE,FALSE,FALSE,60AE17A240E38848A2239533678FA4C3,2017/12/14 09:46:32+00,
-111.834967,33.84919,349474,Cave Creek Ranger District,40202 N Cave Creek Rd,Scottsdale,85262,AZ,,,,,,,,Region 3,Tonto National Forest,Cave Creek Ranger District,USA,33.84919,-111.834967,,FALSE,FALSE,TRUE,9F75E41744A6304D8F7BB843C046F0E7,2017/12/14 09:46:32+00,
-112.235188,34.529282,349475,Central Yavapai Fire Station 54,13155 Hwy 169,Dewey,86327,AZ,,,,,,,,Region 3,Coconino National Forest,,USA,34.529282,-112.235188,,FALSE,FALSE,FALSE,A60F8811AEA49344890A3706E5676D23,2017/12/14 09:46:32+00,
-120.023681,47.837995,349476,Chelan Ranger District,428 W Woodin Ave,Chelan,98816,WA,,,,,,,,Region 6,Okanogan-Wenatchee National Forest,Chelan Ranger District,USA,47.837995,-120.023681,,FALSE,FALSE,TRUE,BDA1758C83724543A8D27FB5854D8C3B,2017/12/14 09:46:32+00,
-101.886922,37.005809,349477,Cimarron National Grassland,242 Hwy 56 E,Elkhart,67950,KS,,,,,,,,Region 2,Pike-San Isabel National Forests & Cimarron-Comanc,Cimarron National Grassland,USA,37.005809,-101.886922,,FALSE,FALSE,FALSE,EE3D6205B9A0A34AB7530FD7B19CB03F,2017/12/14 09:46:32+00,
-116.432363,44.744224,349478,Council Ranger District,2092 Hwy 95,Council,83612,ID,,,,,,,,Region 4,Payette National Forest,Council Ranger District,USA,44.744224,-116.432363,,FALSE,FALSE,TRUE,F550209C2C3C6743A7F1E7D77D84C4B8,2017/12/14 09:46:33+00,
-121.601294,48.261854,349479,Darrington Ranger District,1405 Emens St,Darrington,98241,WA,,,,,,,,Region 6,Mt. Baker-Snoqualmie National Forest,Darrington Ranger District,USA,48.261854,-121.601294,,FALSE,FALSE,TRUE,810781665DD8B34A9953AF1502BE7E18,2017/12/14 09:46:33+00,
-116.740345,32.833933,349480,Descanso Ranger District,3348 Alpine Blvd,Alpine,91901,CA,,,,,,,,Region 5,Cleveland National Forest,Descanso Ranger District,USA,32.833933,-116.740345,,FALSE,FALSE,FALSE,5F3F709411E0B94A97E65B22798E9212,2017/12/14 09:46:33+00,
-121.304986,44.049279,349481,Deschutes National Forest Compound,80 SE Miller Ave,Bend,97702,OR,,,,,,,,Region 6,Deschutes National Forest,,USA,44.049279,-121.304986,,FALSE,FALSE,TRUE,4D3BFCD2EEB2A94BA2CC403635164F7B,2017/12/14 09:46:33+00,
-123.364893,43.205982,349482,Mt Nebo Radio Site,1401 Fairhill Dr,Roseburg,97471,OR,,,,,,,,Region 6,Umpqua National Forest,,USA,43.205982,-123.364893,,FALSE,FALSE,FALSE,e18d0774db233f04603178f08c9619f5,2019/08/26 09:21:28+00,
-83.499098,42.263964,349483,"Advanced Communications, Inc. Headquarters",5711 Research Dr,Canton,48188,MI,,,,,,,,,,,,42.263964,-83.499098,,FALSE,FALSE,FALSE,e244bf861b76fd906de587fce54bcb27,2023/11/30 19:04:22+00,
-93.497181,47.243054,349484,NRS-Northern Research Station-Grand Rapids,1831 Hwy 169 E,Grand Rapids,55744,MN,,,,,,,,Northern Research Station (NRS),,,USA,47.243054,-93.497181,,FALSE,FALSE,FALSE,22B57C9E643E0442843D11F88FBF810A,2017/12/14 09:46:37+00,
-71.990737,44.421748,349485,NRS-Northern Research Station-St Johnsbury VT,1229 Portland Street  Ste 201,St. Johnsbury,05819,VT,,,,,,,,Northern Research Station (NRS),,,USA,44.421748,-71.990737,,FALSE,FALSE,FALSE,C00ABC0FE15581468228399A0D6E9C63,2017/12/14 09:46:37+00,
-82.683589,35.253333,349486,Cradle of Forestry in America,US Hwy 276,Pisgah Forest,28768,NC,828-877-3130,,,,,,,Region 8,National Forests In North Carolina,,USA,35.253333,-82.683589,,FALSE,FALSE,FALSE,A8E6AA2951C3FE4BA7574325FC6B41DC,2017/04/28 13:32:31+00,
-82.951219,39.98759,349487,StrongTech Asset Management Services,2020 Leonard Ave,Columbus,43219,OH,,,,,,,,,,,,39.98759,-82.951219,,FALSE,FALSE,FALSE,e334fb861b76fd906de587fce54bcb40,2023/11/30 19:04:09+00,
-122.584969,38.228008,349488,GC Micro Corporate Headquarters,3910 Cypress Dr,Petaluma,94954,CA,,,,,,,,,,,,38.228008,-122.584969,,FALSE,FALSE,FALSE,e334fb861b76fd906de587fce54bcb86,2023/11/30 19:04:10+00,
-83.12625,42.553079,349489,Controlled Power Company Headquarters,1955 Stephenson Hwy,Troy,48083,MI,,,,,,,,,,,,42.553079,-83.12625,,FALSE,FALSE,FALSE,e344ff861b76fd906de587fce54bcbad,2023/11/30 19:04:26+00,
-84.478094,36.769247,349490,Stearns Ranger District,3320 Hwy 27 N,Whitley City,42653,KY,,,,,,,,Region 8,Daniel Boone National Forest,Stearns Ranger District,USA,36.769247,-84.478094,,FALSE,FALSE,TRUE,CD89B5F209188D4EB0DA1471927BF797,2017/12/14 09:46:40+00,
-117.265226,33.569682,349491,Trabuco Ranger District-Bear Creek Fire Station,38700 Clinton Keith Rd,Murrieta,92562,CA,,,,,,,,Region 5,Cleveland National Forest,Trabuco Ranger District,USA,33.569682,-117.265226,,FALSE,FALSE,FALSE,79e6527adbcae200d3a1ff621f961982,2017/12/14 09:46:41+00,
-112.216898,36.713837,349492,Tusayan Ranger District-Jacob Lake Admin Center,Hwy 89A,Jacob Lake,86022,AZ,,,,,,,,Region 3,Kaibab National Forest,Tusayan Ranger District,USA,36.713837,-112.216898,,FALSE,FALSE,FALSE,442A06E9A3C9A24FBF92CCB2172C6FB1,2017/12/14 09:46:41+00,
-94.57819,38.939248,349493,U. S. Forest Service Technology Operations Center,903 E 104th Street  Ste 210,Kansas City,64131,MO,,,,,,,,Washington Office,,,USA,38.939248,-94.57819,,FALSE,FALSE,FALSE,EA8B92D054A6FC44A05E743C0AEE9DF9,2017/12/14 09:46:41+00,
-94.068602,34.894463,349494,Waldron Work Center,989 Forest Center Rd,Waldron,72958,AR,,,,,,,,Region 8,Ouachita National Forest,Poteau Ranger District,USA,34.894463,-94.068602,,FALSE,FALSE,FALSE,e130c3e86f1156000be589212e3ee49d,2017/12/14 09:46:41+00,
-81.072499,37.423935,349495,Forestry Sciences Laboratory (Princeton),241 Mercer Springs Rd,Princeton,24740,WV,304-431-2739 ,304-431-2770,,,,,,Northeastern Area - State & Private Forestry,,,USA,37.423935,-81.072499,,FALSE,FALSE,FALSE,CC1AB8858CE22B40A1EF0742F061D5B3,2018/01/08 12:27:46+00,
-120.854833,46.338513,349496,Fort Simcoe Job Corps Center,40 Abella Ln,White Swan,98952,WA,509-874-2244,,,,,,,Washington Office,,,USA,46.338513,-120.854833,,FALSE,FALSE,FALSE,9075B10A8CFD4F469184214BDEF63304,2017/04/28 12:45:58+00,
-114.178009,45.902868,349497,Trapper Creek Job Corps Center,5139 W Fork Rd,Darby,59829,MT,406-821-3286,,,,,,,Washington Office,,,USA,45.902868,-114.178009,,FALSE,FALSE,FALSE,358CF11480D7EB42B6F592639F24E054,2017/04/28 12:45:58+00,
-96.82629,46.864709,349498,IDA Corporation,1345 Main St,Fargo,58103,ND,,,,,,,,,,,,46.864709,-96.82629,,FALSE,FALSE,FALSE,e4443f861b76fd906de587fce54bcb49,2023/11/30 19:04:13+00,
-77.067245,38.951704,349499,DV Services Headquarters,"4707 Connecticut Ave NW, Ste 115",Washington,20008,DC,,,,,,,,,,,,38.951704,-77.067245,,FALSE,FALSE,FALSE,e4443f861b76fd906de587fce54bcb8f,2023/11/30 19:04:14+00,
-88.112669,41.810326,349500,"Altima Technologies, Inc",3030 Warrenville Road #300,Lisle,60532-1000,IL,,,,,,,,,,,,41.810326,-88.112669,,FALSE,FALSE,FALSE,e45433c61b76fd906de587fce54bcb83,2023/11/30 19:04:30+00,
-122.818573,45.499193,349501,"Tektronics, Inc.",14150 SW Karl Braun Dr,Beaverton,97077,OR,,,,,,,,,,,,45.499193,-122.818573,,FALSE,FALSE,FALSE,e5447f861b76fd906de587fce54bcb3e,2023/11/30 19:04:18+00,
-116.429187,32.880295,349502,Camp Ole Fire Station and Laguna Recreation Center,10955 Sunrise Hwy,Mount Laguna,91948,CA,,,,,,,,Region 5,Cleveland National Forest,,USA,32.880295,-116.429187,,FALSE,FALSE,FALSE,9FD74037FDF0EC49B4A7A20EED7866A2,2017/12/14 09:46:32+00,
-124.108266,44.270452,349503,Cape Perpetua Visitor Center,2400 Hwy 101,Yachats,97498,OR,,,,,,,,Region 6,Siuslaw National Forest,,USA,44.270452,-124.108266,,FALSE,FALSE,FALSE,0FE4FC3813CDA747A4F27CF0BAB7F1FB,2017/12/14 09:46:32+00,
-106.384359,42.819246,349504,Casper Interagency Dispatch Center,2987 Prospector Dr,Casper,82604,WY,,,,,,,,Region 2,Medicine Bow-Routt National Forests & Thunder Basi,,USA,42.819246,-106.384359,,FALSE,FALSE,FALSE,FD54ED4D783AA145AB320E024795FCA6,2017/12/14 09:46:32+00,
-117.806276,40.90495,349505,Central Nevada Interagency Dispatch Center,5330 Jays Rd,Winnemucca,89445,NV,,,,,,,,Region 4,Humboldt-Toiyabe National Forest,,USA,40.90495,-117.806276,,FALSE,FALSE,FALSE,CA201AE67D730E4C80AB66D80BCA7D3D,2017/12/14 09:46:32+00,
-79.663062,39.090549,349506,Cheat-Potomac Ranger District (Parsons),459 N Nursery Bottom Rd,Parsons,26287,WV,(304) 478-3251,,,,,,,Region 9,Monongahela National Forest,Cheat/Potomac Ranger District,USA,39.090549,-79.663062,,FALSE,FALSE,TRUE,9414AD3074EFAB47B1C392E7E5AAB435,2017/12/14 09:46:32+00,
-112.453384,34.756153,349507,Chino Valley Ranger District,735 N Hwy 89,Chino Valley,86323,AZ,,,,,,,,Region 3,Prescott National Forest,Chino Ranger District,,34.756153,-112.453384,,FALSE,FALSE,TRUE,2ADCD5EF8F6B2C41BCA323FCD866D3A6,2017/12/14 09:46:32+00,
-108.562027,45.742298,349508,Custer Radio Shop,5825 Titan Ave,Billings,59101,MT,,,,,,,,Region 1,Custer Gallatin National Forest,,USA,45.742298,-108.562027,,FALSE,FALSE,FALSE,ff70388b6fe152005771358fae3ee49f,2017/12/14 09:46:33+00,
-93.797486,47.347235,349509,Deer River Ranger District,1235 Division St,Deer River,56636,MN,,,,,,,,Region 9,Chippewa National Forest,Marcell-Deer River Ranger District,USA,47.347235,-93.797486,,FALSE,FALSE,TRUE,FA71148C45CB544CBB7666014C2ADD8B,2017/12/14 09:46:33+00,
-116.462828,32.726774,349510,Descanso Ranger District-Kitchen Creek Helibase,3766 Kitchen Creek Rd,Pine Valley,91662,CA,,,,,,,,Region 5,Cleveland National Forest,Descanso Ranger District,USA,32.726774,-116.462828,,FALSE,FALSE,FALSE,E130B37988469E46AB8A781A2D23CCF6,2017/12/14 09:46:33+00,
-121.985822,37.397777,349511,"Phase Matrix, Inc. Headquarters",4600 Patrick Henry Dr,Santa Clara,95054,CA,,,,,,,,,,,,37.397777,-121.985822,,FALSE,FALSE,FALSE,e6447f861b76fd906de587fce54bcbf9,2023/11/30 19:04:22+00,
-84.499775,42.70015,349512,NRS-Northern Research Station-East Lansing,3101 Discovery Dr Ste F,Lansing,48910,MI,,,,,,,,Northern Research Station (NRS),,,USA,42.70015,-84.499775,,FALSE,FALSE,FALSE,71B6E559E5CE2A4C9B2FA6713424B036,2017/12/14 09:46:37+00,
-157.815176,21.301605,349513,NRS–Northern Research Station-Research Central,3190 Maile Way,Honolulu,96822,HI,,,,,,,,Northern Research Station (NRS),,,USA,21.301605,-157.815176,,FALSE,FALSE,FALSE,73024d8b6f1386005771658fae3ee4af,2017/12/14 09:46:37+00,
-104.987092,39.699792,349514,GTRI Headquarters,"900 S Braodway, Ste 400",Denver,80209,CO,,,,,,,,,,,,39.699792,-104.987092,,FALSE,FALSE,FALSE,e744ff861b76fd906de587fce54bcb86,2023/11/30 19:04:26+00,
-111.92931,41.1769,349515,State and Private Forestry-Ogden UT,4746 S 1900 E,Ogden,84403,UT,,,,,,,,Region 4,,,USA,41.1769,-111.92931,,FALSE,FALSE,FALSE,5EF79BD24EBEB240B9D97ED677B2CAAD,2017/12/14 09:46:40+00,
-119.998751,38.1902,349516,Summit Ranger District,#1 Pinecrest Lake Rd,Pinecrest,95364,CA,,,,,,,,Region 5,Stanislaus National Forest,Summit Ranger District,USA,38.1902,-119.998751,,FALSE,FALSE,FALSE,F8D8B727043F0E4283DE037D2F527684,2017/12/14 09:46:40+00,
-120.171785,39.334122,349517,Truckee Ranger District,10811 Stockrest Springs Rd,Truckee,96161,CA,,,,,,,,Region 5,Tahoe National Forest,Truckee Ranger District,USA,39.334122,-120.171785,,FALSE,FALSE,FALSE,092EC92A370E89459DB44658BD731DB8,2017/12/14 09:46:41+00,
-122.548813,39.594965,349518,Upper Lake Ranger District-Elk Creek Work Center,3286 County Road 308,Elk Creek,95939,CA,,,,,,,,Region 5,Mendocino National Forest,Upper Lake Ranger District,USA,39.594965,-122.548813,,FALSE,FALSE,FALSE,ABEF9AA105D5284BB0EB26D5278C834F,2017/12/14 09:46:41+00,
-84.369607,30.190306,349519,Wakulla Ranger District,57 Taff Dr,Crawfordville,32327,FL,,,,,,,,Region 8,National Forests In Florida,Walker Ranger District,USA,30.190306,-84.369607,,FALSE,FALSE,FALSE,F5D8B0449EA9934A9E4CC352A6BC1BA7,2017/12/14 09:46:41+00,
-120.541263,41.478699,349520,Alturas Automobile and Radio Shop,706 S Main Street BLDG 2104,Alturas,96101,CA,,,,,,,,Region 5,Modoc National Forest,,USA,41.478699,-120.541263,,FALSE,FALSE,FALSE,14caff87db822200b21075131f9619ff,2018/12/10 14:45:58+00,
-93.426016,37.118416,349521,Wilson's Creek National Battlefield Fire Cache #21,6556 W Farm Rd 182,Republic,65738,MO,(417) 732-2662 x227,,6424 West Farm Rd 182,Republic,65738,MO,,,,,USA,37.118416,-93.426016,,FALSE,FALSE,FALSE,e7f881b5dbf7b308603178f08c96192e,2019/09/10 12:34:32+00,
-77.813029,39.347249,349522,Harpers Ferry Job Corps Center,146 Buffalo Dr,Harpers Ferry,25425,WV,304-728-5708,,,,,,,Washington Office,,,USA,39.347249,-77.813029,,FALSE,FALSE,FALSE,AA3997272F8B124FBA0F7EEEBEE33A96,2017/04/28 12:45:58+00,
-90.440117,38.708087,349523,"World Wide Technology, Inc. Headquarters",60 Weldon Parkway,St. Louis,63043,MO,,,,,,,,,,,,38.708087,-90.440117,,FALSE,FALSE,FALSE,e8443f861b76fd906de587fce54bcb88,2023/11/30 19:04:14+00,
-86.021245,41.650757,349524,"Mobile Modular Express, Inc. - Elkhart",58120 County Road 3,Elkhart,46517,IN,,,,,,,,,,,,41.650757,-86.021245,,FALSE,FALSE,FALSE,e9447f861b76fd906de587fce54bcb2f,2023/11/30 19:04:17+00,
-121.978681,37.40683,349525,Aviat Networks Headquarters,5200 Great America Parkway,Santa Clara,95054,CA,,,,,,,,,,,,37.40683,-121.978681,,FALSE,FALSE,FALSE,e9447f861b76fd906de587fce54bcb37,2023/11/30 19:04:18+00,
-115.533965,46.090215,349526,Moose Creek Ranger District/Fenn Ranger Station,831 Selway Rd,Kooskia,83539,ID,208-926-4258,208-926-8925,,,,,,Region 1,Nez Perce-Clearwater National Forests,Moose Creek Ranger District,USA,46.090215,-115.533965,,FALSE,FALSE,FALSE,4E0CD6BD2066394397A73D9E55CA2D31,2016/10/28 13:27:26+00,
-105.080881,40.601674,349527,Canyon Lakes Ranger District Administration Site,300 Hemlock St,Fort Collins,80524,CO,,,,,,,,Region 2,Arapaho and Roosevelt National Forests and Pawnee ,Canyon Lakes Ranger District,USA,40.601674,-105.080881,,FALSE,FALSE,TRUE,9E9B3C9095EE1D43A2D5274B92DBB96D,2017/12/14 09:46:32+00,
-119.803046,38.72613,349528,Carson Ranger District-Turtle Rock Barracks,55 Turtle Rock Rd,Markleeville,96120,CA,,,,,,,,Region 4,Humboldt-Toiyabe National Forest,Carson Ranger District,USA,38.72613,-119.803046,,FALSE,FALSE,TRUE,8CEA0D101300DC4686C13711D598C813,2017/12/14 09:46:32+00,
-123.865189,44.036775,349529,Central Coast Ranger District ODNRA-Mapleton Office,10961 Hwy 36,Mapleton,97453,OR,,,,,,,,Region 6,Siuslaw National Forest,Central Coast Ranger District-Oregon Dunes Nationa,USA,44.036775,-123.865189,,FALSE,FALSE,FALSE,161F0BBC540B60498AA1556A49E64928,2017/12/14 09:46:32+00,
-83.396006,34.753071,349530,Chattooga River Ranger District,9975 Hwy 441 S,Lakemont,30552,GA,,,,,,,,Region 8,Chattahoochee-Oconee National Forest,Chattooga River Ranger District,USA,34.753071,-83.396006,,FALSE,FALSE,FALSE,B5FFE18B64D8264382B567503C78C6C0,2017/12/14 09:46:32+00,
-121.787168,39.708995,349531,Chico Seed Orchard,2741 Cramer Ln,Chico,95928,CA,,,,,,,,Region 5,Mendocino National Forest,,USA,39.708995,-121.787168,,FALSE,FALSE,FALSE,1A5E97684A90C946BE993765C329C06E,2017/12/14 09:46:32+00,
-88.98765,31.031258,349532,De Soto Ranger District-Erambert Orchard,2347 Hwy 29,Brooklyn,39425,MS,,,,,,,,Region 8,National Forests In Mississippi,De Soto Ranger District,USA,31.031258,-88.98765,,FALSE,FALSE,FALSE,e71270e3dbca2600d3a1ff621f96195d,2017/12/14 09:46:33+00,
-116.505973,32.805162,349533,Descanso Ranger District-Glencliff Fire Station,29810 Old Hwy 80,Pine Valley,91962,CA,,,,,,,,Region 5,Cleveland National Forest,Descanso Ranger District,USA,32.805162,-116.505973,,FALSE,FALSE,FALSE,42e5dd7adb0e2600b21075131f96196a,2017/12/14 09:46:33+00,
-73.195155,44.475963,349534,NRS-Northern Research Station-Burlington VT,81 Carrigan Dr Rm 208 UVM Aiken Ctr,Burlington,05405,VT,,,,,,,,Northern Research Station (NRS),,,USA,44.475963,-73.195155,,FALSE,FALSE,FALSE,C4BD8FFA96651440867477288956FE1C,2017/12/14 09:46:37+00,
-86.24214,45.950685,349535,Northern Research Station (Manistique),499 E Lake Shore Dr,Manistique,49854,MI,,,,,,,,Northern Research Station (NRS),,,USA,45.950685,-86.24214,,FALSE,FALSE,FALSE,6F326FA5CDCFAF48A979BCC665F6F673,2017/12/14 09:46:37+00,
-82.041866,35.76804,349536,Woodlawn Work Center,46 Green Mountain Rd,Marion,28752,NC,828-877-3265,,,,,,,Region 8,National Forests In North Carolina,Pisgah Ranger District,USA,35.76804,-82.041866,,FALSE,FALSE,FALSE,BEDDEAB183D29C4682A768AC20BDDC89,2017/04/28 13:32:31+00,
-120.537819,39.307155,349537,Big Bend Work Station,49685 Hampshire Rocks Rd,Soda Springs,95728,CA,,,,,,,,Region 5,Tahoe National Forest,Yuba River Ranger District,USA,39.307155,-120.537819,,FALSE,FALSE,FALSE,1C704DF2A7C678488429C6CF027F4A63,2021/01/21 15:08:58+00,
-105.077707,39.647938,349538,WO National Business Center,7301 W Mansfield Ave,Lakewood,80235,CO,,,,,,,,Region 2,,,USA,39.647938,-105.077707,,FALSE,FALSE,FALSE,e6085b1fdb16fa0081b67e721f961905,2017/12/15 13:08:46+00,
-84.249475,30.667994,349539,Tall Timbers Research Station,13093 Henry Beadel Dr,Tallahassee,32312,FL,,,,,,,,,,,,30.667994,-84.249475,,FALSE,FALSE,FALSE,eb34fb861b76fd906de587fce54bcb74,2023/11/30 19:04:10+00,
-83.935521,39.864047,349540,Indian Valley Middle School,510 Enon Xenia Rd,Enon,45323-1799,OH,,,,,,,,,,,,39.864047,-83.935521,,FALSE,FALSE,FALSE,eb44ff861b76fd906de587fce54bcb7f,2023/11/30 19:04:25+00,
-76.898236,39.047623,349541,CEC-DEPOT,6351B Ammendale Rd,Beltsville,20705,MD,,,,,,,,,,,,39.047623,-76.898236,,FALSE,FALSE,FALSE,eb44ff861b76fd906de587fce54bcbbe,2023/11/30 19:04:26+00,
-149.882926,61.221706,349542,State and Private Forestry (Anchorage),"161 E 1st Ave,  Door 8",Anchorage,99501,AK,907-743-9455,907-743-9479,,,,,,Region 10,,,USA,61.221706,-149.882926,,FALSE,FALSE,FALSE,52977F4361ECFF40B5F9C9E698F14531,2017/12/14 09:46:40+00,
-105.929448,40.077403,349543,Sulphur Ranger District,9 Ten Mile Dr,Granby,80446,CO,970-887-4100,,,,,,,Region 2,Arapaho and Roosevelt National Forests and Pawnee ,Sulphur Ranger District,USA,40.077403,-105.929448,,FALSE,FALSE,TRUE,EEE7C72B53CAF74684CABD5F649965E7,2017/12/14 09:46:40+00,
-117.591841,33.658412,349544,Trabuco Ranger District-Trabuco Fire Station,30942 Trabuco Canyon Rd,Trabuco Canyon,92678,CA,,,,,,,,Region 5,Cleveland National Forest,Trabuco Ranger District,USA,33.658412,-117.591841,,FALSE,FALSE,FALSE,45e9debadbcae200d3a1ff621f961921,2017/12/14 09:46:41+00,
-82.527056,36.172204,349545,Unaka Ranger District-Bowman Field Helipot,1193 Hwy 107,Jonesborough,37659,TN,,,,,,,,Region 8,Cherokee National Forest,Unaka Ranger District,USA,36.172204,-82.527056,,FALSE,FALSE,FALSE,795904e7db862200b21075131f961986,2017/12/14 09:46:41+00,
-121.779582,48.091732,349546,Verlot Public Service Center,33515 Mountain Look Hwy,Granite Falls,98252,WA,,,,,,,,Region 6,Mt. Baker-Snoqualmie National Forest,,USA,48.091732,-121.779582,,FALSE,FALSE,TRUE,360ACF6115C6B442AD4394D65DA6B714,2017/12/14 09:46:41+00,
-76.302174,39.411243,349547,US Army Environmental Command-ATTN: IMAE-TSR,"5179 Hoadley Rd, Bldg 4430",Aberdeen Proving Ground,21010,MD,,,,,,,,Washington Office,,,USA,39.411243,-76.302174,,FALSE,FALSE,FALSE,139BE7694132A741AA5984DB39E2C351,2018/12/10 14:45:58+00,
-88.613513,45.526944,349548,Blackwell Job Corps Center,4155 County Hwy H,Laona,54541,WI,715-674-2311,,,,,,,Washington Office,,,USA,45.526944,-88.613513,,FALSE,FALSE,FALSE,ED1E6E9EE6D38E44BB58142477E5D13D,2017/04/28 12:45:58+00,
-90.202365,36.934561,349549,Mingo Job Corps Center,4253 State Hwy T,Puxico,63960,MO,573-222-3537,,,,,,,Washington Office,,,USA,36.934561,-90.202365,,FALSE,FALSE,FALSE,DB59F6CFFD35814DA1E31458C40DB3C5,2017/04/28 12:45:58+00,
-77.326072,35.620085,349550,"LBA Group, Incorporated",3400 Tupper Dr,Greenville,27834,NC,,,,,,,,,,,,35.620085,-77.326072,,FALSE,FALSE,FALSE,ec443f861b76fd906de587fce54bcb37,2023/11/30 19:04:13+00,
-77.26526,38.901223,349551,"SBC Datacomm, Inc Headquarters",Rm 7123,Vienna,22182,VA,,,,,,,,,,,,38.901223,-77.26526,,FALSE,FALSE,FALSE,ec5433c61b76fd906de587fce54bcb4e,2023/11/30 19:04:30+00,
-122.362968,47.656788,349552,"BioSonics Telemetry, LP",4027 Leary Way NW,Seattle,98107,WA,,,,,,,,,,,,47.656788,-122.362968,,FALSE,FALSE,FALSE,ec5433c61b76fd906de587fce54bcb71,2023/11/30 19:04:30+00,
