total,lat,lon,manual_id,source,No trees,Mesquite Woodland,Evergreen oak woodland,Pinyon juniper woodland,Deciduous oak woodland,Douglas-fir,Misc. western hardwood woodlands,Misc. western softwoods,Ponderosa pine,White fir,Aspen,Juniper woodland,California mixed conifer,Engelmann spruce,Engelmann spruce / subalpine fir,Canyon live oak / interior live oak,Lodgepole pine,Coast live oak,Jeffrey pine / Coulter pine / bigcone Douglas-fir,California black oak,Blue oak,Limber pine,Bigleaf maple,Califonia laurel,Redwood,Blue spruce,Red fir,Western juniper,Tanoak,Foxtail pine / bristlecone pine,Giant sequoia,Cercocarpus woodland,Whitebark pine,Mountain hemlock,Western white pine,Oregon white oak,Pacific madrone,Gray pine,Black ash / American elm / red maple,Cottonwood,Eastern redcedar,Sugarberry / hackberry / elm / green ash,Subalpine fir,Giant chinkapin,Intermountain maple woodland,Grand fir,Sitka spruce,Red alder,Pacific silver fir,Western larch,Noble fir,Western redcedar,Western hemlock,White oak / red oak / hickory,Black ash,Gray alder,Jack pine,Red spruce,White spruce,Yellow birch,Yellow-cedar,Trembling aspen,Black spruce,Red pine,Eastern hemlock,Norway spruce,Red maple,Tamarack,White birch,Sugar maple,Eastern white pine,Largetooth aspen,Eastern white-cedar,Red oak,Balsam poplar,Amabilis fir,Balsam fir
454,48.57458641589619,-121.5697004259564,25881,Synthetic data,NA,NA,NA,NA,NA,0.12334801762114538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04405286343612335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6784140969162996,NA,NA,0.004405286343612335,0.14977973568281938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,48.61415,-119.71036,919,Pheromone trapping,NA,NA,NA,NA,NA,0.9519519519519519,NA,NA,0.04804804804804805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,48.63462091929978,-108.7092804054846,25950,Synthetic data,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
442,48.65861,-120.55528,352,Pheromone trapping,NA,NA,NA,NA,NA,0.9004524886877828,NA,0.006787330316742082,NA,NA,NA,NA,NA,0.00904977375565611,NA,NA,0.004524886877828055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07918552036199095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
448,48.68461172422394,-114.11494153452804,26005,Synthetic data,NA,NA,NA,NA,NA,0.002232142857142857,NA,NA,0.004464285714285714,NA,NA,NA,NA,0.029017857142857144,0.002232142857142857,NA,0.9040178571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013392857142857142,NA,NA,NA,0.044642857142857144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,48.702382966002915,-107.6347257712041,26026,Synthetic data,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,48.72219320357544,-126.56321644457056,26048,Synthetic data,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
442,48.73167,-119.17528,323,Pheromone trapping,NA,NA,NA,NA,NA,0.7104072398190046,NA,NA,0.09049773755656108,NA,NA,NA,NA,NA,NA,NA,0.12669683257918551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07239819004524888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,48.76612421008758,-126.09088085731491,26108,Synthetic data,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,48.798962051572744,-127.5199092652183,26154,Synthetic data,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451,48.81814209967915,-118.20732318022084,43951,Defoliation surveys,NA,NA,NA,NA,NA,0.8226164079822617,NA,NA,0.17516629711751663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0022172949002217295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,48.82057033787714,-108.54444109788164,26175,Synthetic data,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,48.85549732070649,-104.26978640560992,26212,Synthetic data,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,48.89356197102461,-104.66195137234172,26249,Synthetic data,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,48.92774492956232,-127.1218033140758,26293,Synthetic data,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,48.95113746140851,-119.57132941769667,26321,Synthetic data,NA,NA,NA,NA,NA,0.3577981651376147,NA,NA,0.6422018348623854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,48.95207216767454,-119.71924657275768,46710,Defoliation surveys,NA,NA,NA,NA,NA,0.4199288256227758,NA,NA,0.4626334519572954,NA,NA,NA,NA,0.0071174377224199285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03202846975088968,NA,NA,NA,NA,NA,NA,0.010676156583629894,NA,NA,0.05693950177935943,NA,NA,0.010676156583629894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,49.018344650103245,-109.56888255651576,26404,Synthetic data,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,49.03391681291396,-106.95733133424072,26418,Synthetic data,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,49.054831476008985,-114.82230913784588,26441,Synthetic data,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13793103448275862,NA,NA,NA,NA,NA,0.1724137931034483,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.034482758620689655,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2413793103448276,NA,NA,NA,0.034482758620689655,0.034482758620689655,NA,NA,NA,NA,NA,NA,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.034482758620689655,0.034482758620689655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,49.056893705623224,-118.67360455560264,26444,Synthetic data,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,49.08342121958178,-119.5855322394157,46128,Defoliation surveys,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,49.08801293675788,-120.50463161437074,26481,Synthetic data,NA,NA,NA,NA,NA,NA,NA,NA,0.03571428571428571,NA,NA,NA,NA,NA,NA,NA,0.35714285714285715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10714285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03571428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35714285714285715,0.07142857142857142,NA,NA,NA,0.03571428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,49.089559656509664,-111.67811734956922,26484,Synthetic data,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,49.0951490769512,-114.52701690787217,26492,Synthetic data,NA,NA,NA,NA,NA,NA,NA,NA,0.03571428571428571,NA,NA,NA,NA,NA,NA,NA,0.17857142857142858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35714285714285715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14285714285714285,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21428571428571427,NA,NA,NA,NA,NA,0.03571428571428571,0.03571428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,49.11124670272693,-118.95437907002632,26509,Synthetic data,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,49.11346548749134,-111.3611865551211,26511,Synthetic data,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,49.12594562518643,-122.22356157068862,26522,Synthetic data,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8461538461538461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15384615384615385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,49.15930588566698,-120.85192316723987,26560,Synthetic data,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14285714285714285,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03571428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10714285714285714,NA,NA,NA,NA,0.03571428571428571,NA,NA,NA,NA,NA,NA,0.07142857142857142,0.03571428571428571,NA,NA,0.03571428571428571,NA,0.14285714285714285,NA,0.03571428571428571,0.03571428571428571,NA,0.03571428571428571,0.17857142857142858,0.03571428571428571,0.07142857142857142,NA,NA,NA,NA,NA,NA,NA,NA
28,49.1596434127423,-114.14290907041868,26561,Synthetic data,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39285714285714285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35714285714285715,NA,NA,NA,NA,0.03571428571428571,NA,NA,NA,NA,NA,NA,NA,0.10714285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07142857142857142,NA,NA,0.03571428571428571,NA,NA,NA,NA,NA,NA,NA
31,49.22468084122535,-119.99781133297928,46575,Defoliation surveys,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,49.24723508938189,-120.0157530275554,46512,Defoliation surveys,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,49.2511814290192,-110.57154148246627,26668,Synthetic data,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,49.26098185143201,-119.05975046695676,26679,Synthetic data,NA,NA,NA,NA,NA,0.7931034482758621,NA,NA,0.034482758620689655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06896551724137931,NA,0.034482758620689655,NA,NA,NA,NA,NA,NA,0.034482758620689655,0.034482758620689655,NA,NA,NA,NA,NA
28,49.28390521404799,-118.0608011604054,26711,Synthetic data,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10714285714285714,NA,NA,0.03571428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10714285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03571428571428571,0.03571428571428571,NA,0.07142857142857142,NA,NA,NA,NA,0.03571428571428571,NA,NA,0.03571428571428571,0.07142857142857142,0.03571428571428571,NA,NA,0.10714285714285714,0.03571428571428571,NA,0.03571428571428571,NA,0.17857142857142858,0.03571428571428571,NA,NA,0.03571428571428571,NA,NA,NA,NA,NA
1,49.33621442364529,-110.51897604903206,26772,Synthetic data,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,49.353078378070514,-119.605009311179,46758,Defoliation surveys,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,49.35727766453056,-121.4726135962992,26789,Synthetic data,NA,NA,NA,NA,NA,0.20689655172413793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.034482758620689655,NA,NA,NA,0.10344827586206896,NA,NA,NA,NA,NA,0.034482758620689655,NA,NA,NA,0.20689655172413793,NA,0.034482758620689655,NA,NA,NA,0.034482758620689655,NA,NA,NA,0.034482758620689655,0.10344827586206896,0.20689655172413793,NA,NA,NA
28,49.38654598117364,-120.16094161971384,46446,Defoliation surveys,NA,NA,NA,NA,NA,0.9285714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07142857142857142,NA,NA,NA,NA,NA,NA
29,49.39916870112788,-119.62889087630828,47301,Defoliation surveys,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,49.44172942417208,-116.32214398804354,26887,Synthetic data,NA,NA,NA,NA,NA,0.03571428571428571,NA,NA,0.14285714285714285,NA,NA,NA,NA,NA,NA,NA,0.03571428571428571,NA,NA,NA,NA,NA,0.03571428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03571428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07142857142857142,NA,NA,NA,0.07142857142857142,NA,NA,0.07142857142857142,NA,NA,NA,NA,NA,NA,NA,0.07142857142857142,NA,NA,NA,0.03571428571428571,0.03571428571428571,NA,NA,NA,0.03571428571428571,0.07142857142857142,0.10714285714285714,NA,NA,0.03571428571428571,0.03571428571428571,NA,0.07142857142857142,NA,NA
1,49.467426057264674,-109.27115453605074,26916,Synthetic data,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,49.46780931705143,-122.63689267577138,26919,Synthetic data,NA,NA,NA,NA,NA,0.10714285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03571428571428571,0.07142857142857142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07142857142857142,0.2857142857142857,NA,NA,NA,NA,NA,NA,NA,NA,0.03571428571428571,NA,NA,0.14285714285714285,NA,NA,NA,NA,NA,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.07142857142857142,0.03571428571428571,NA,NA
1,49.4909030967392,-112.28602965245956,26948,Synthetic data,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,49.505276992800646,-121.98931238934163,26967,Synthetic data,NA,NA,NA,NA,NA,0.03333333333333333,NA,NA,NA,NA,NA,NA,NA,0.03333333333333333,NA,NA,0.03333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26666666666666666,0.06666666666666667,NA,NA,NA,NA,NA,0.03333333333333333,NA,NA,NA,NA,0.03333333333333333,0.23333333333333334,NA,NA,NA,NA,NA,0.03333333333333333,NA,0.1,0.03333333333333333,NA,0.06666666666666667,0.03333333333333333
1,49.51913385262014,-109.94490646431224,26980,Synthetic data,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,49.521635141805746,-118.07503408606864,26988,Synthetic data,NA,NA,NA,NA,NA,0.6206896551724138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1724137931034483,NA,0.10344827586206896,NA,NA,NA,NA,NA,NA,NA,0.06896551724137931,NA,NA,0.034482758620689655,NA,NA
