latitude,longitude,month,year,mean_rh
52,-117,June,2001,73.39807053333334
52,-117,June,2007,73.96689533333333
52,-117,July,1942,70.38108
52,-117,September,1986,78.7582375
52,-117,June,2000,71.45846133333333
52,-117,December,1942,98.103584
52,-117,August,1977,74.8419
52,-117,July,1982,75.31443270967742
52,-117,May,2004,73.72283274193548
52,-117,October,1984,84.02333738709677
52,-117,January,2021,96.4773079032258
52,-117,June,1988,70.6569508
52,-117,April,1964,71.99942
52,-117,July,2020,72.2351329032258
52,-117,September,1987,61.02644863333333
52,-117,June,1963,71.38179
52,-117,June,2009,67.52456466666666
52,-117,January,2007,89.05958554838709
52,-117,February,1963,85.40937
52,-117,January,2004,96.76614567741936
52,-117,January,1998,95.91943351612905
52,-117,March,2014,85.74000370967742
52,-117,May,1976,70.29445
52,-117,January,2020,97.8430294516129
52,-117,April,1969,72.4688
52,-117,January,1950,94.379166
52,-117,August,2001,60.114906000000005
52,-117,February,1969,86.01191
52,-117,October,1977,81.18531
52,-117,July,2019,74.70006403225807
52,-117,September,1979,71.61318293333333
52,-117,January,2003,90.047429
52,-117,October,2020,88.621964806451615
52,-117,January,1977,89.77412
52,-117,January,2002,95.06188535483872
52,-117,March,2013,80.35252090322581
52,-117,January,1964,96.730354
52,-117,March,2005,80.59195316129032
52,-117,August,2000,65.19288070967742
52,-117,January,2019,90.98802425806451
52,-117,March,1971,81.59401
52,-117,December,1994,92.38342729032256
52,-117,June,2008,72.7547743
52,-117,April,2008,76.33862456666667
52,-117,October,2021,87.02885622580645
52,-117,April,2004,67.06018363333334
52,-117,September,1957,74.37877
52,-117,July,1957,68.53199
52,-117,November,1954,93.76996
52,-117,October,1960,87.78928
52,-117,February,1964,86.50749
52,-117,April,1976,69.53516
52,-117,July,1969,65.370590000000007
52,-117,June,1996,73.0179224
52,-117,October,1985,88.73706796774194
52,-117,May,1963,64.436226
52,-117,February,1983,93.37526896428572
52,-117,April,2007,73.4819602
52,-117,February,2022,87.97728353571429
52,-117,February,2023,92.52617228571428
52,-117,November,2002,84.25388993333334
52,-117,April,1956,66.97988
52,-117,May,2008,73.94269
52,-117,March,2010,79.34265745161291
52,-117,March,1970,78.32422
52,-117,September,1977,78.140884
52,-117,January,2022,94.33387051612904
52,-117,May,1962,68.63262
52,-117,November,1980,90.36076466666668
52,-117,June,1980,74.32982346666667
52,-117,January,1969,94.31874
52,-117,April,2006,71.65650563333334
52,-117,October,1947,90.03162
52,-117,October,1955,89.48767
52,-117,July,1956,60.078754000000004
52,-117,February,1977,88.54186
52,-117,October,1954,78.57128
52,-117,February,2013,93.18267521428572
52,-117,August,1969,61.96413
52,-117,February,2014,78.13882446428572
52,-117,December,1997,88.16000758064516
52,-117,January,2016,88.39782583870968
52,-117,December,1969,87.45167
52,-117,April,2009,71.78561873333334
52,-117,December,2000,91.71666283870968
52,-117,September,1955,66.190346
52,-117,January,1990,90.59387241935484
52,-117,April,1949,68.114105
52,-117,November,1967,88.333275
52,-117,August,1956,62.761864
52,-117,February,1994,89.48602839285714
52,-117,March,1976,84.29059
52,-117,November,1960,90.91056
52,-117,June,1984,73.95165953333333
52,-117,July,2005,71.31896893548387
52,-117,June,1945,71.131325
52,-117,June,2013,77.8429057
52,-117,March,2018,78.80016935483872
52,-117,September,1971,74.37381
52,-117,July,2010,65.51731219354839
52,-117,June,1961,61.453716
52,-117,February,1998,91.63228389285716
52,-117,October,1964,78.738266
52,-117,February,1952,91.53564
52,-117,February,2005,80.12001682142858
52,-117,May,2022,72.36815241935484
52,-117,December,1998,95.24560261290324
52,-117,September,1966,68.314186
52,-117,December,1996,95.3270843548387
52,-117,November,1971,95.19248
52,-117,October,1940,82.21033
52,-117,February,1981,85.52555260714286
52,-117,October,2023,83.50463506451612
52,-117,October,2022,74.0215796451613
52,-117,September,1951,68.38991
52,-117,January,1963,87.99502
52,-117,June,1969,69.59506
52,-117,July,2011,73.65276722580646
52,-117,February,1997,85.02452782142858
52,-117,February,2004,84.4847667586207
52,-117,August,1976,79.98984
52,-117,June,1985,72.3933041
52,-117,June,1999,79.001346
52,-117,June,1989,71.46996593333333
52,-117,July,2022,59.284865129032255
52,-117,July,2018,65.5680858064516
52,-117,March,2019,70.282975
52,-117,August,1957,74.86879
52,-117,January,2006,97.9839955483871
52,-117,January,1947,89.656944
52,-117,July,1971,60.218575
52,-117,June,1949,69.56898
52,-117,April,1947,72.431885
52,-117,February,1962,84.44396
52,-117,January,1962,91.80911
52,-117,January,2017,97.58524261290324
52,-117,July,2009,64.77963238709677
52,-117,December,2013,96.3422239032258
52,-117,August,1947,74.171394
52,-117,December,2010,94.00362158064516
52,-117,May,1967,68.5033
52,-117,August,1980,73.03310109677419
52,-117,January,1949,86.601295
52,-117,January,1994,95.99937716129033
52,-117,November,1979,73.19063763333334
52,-117,March,2023,79.009171
52,-117,February,2011,84.71938521428571
52,-117,May,2021,70.42539990322581
52,-117,September,1973,69.63354
52,-117,December,1993,94.71451425806453
52,-117,February,1982,87.88651025
52,-117,February,2019,86.51616621428572
52,-117,April,1954,76.0188
52,-117,June,2006,66.88293366666666
52,-117,June,2012,79.56908566666667
52,-117,March,1951,80.76136
52,-117,May,2023,64.8956573548387
52,-117,February,2000,82.95152144827586
52,-117,July,1954,70.42541
52,-117,March,1964,81.14829
52,-117,February,1989,82.25485496428571
52,-117,March,1998,83.28066580645161
52,-117,September,1944,77.40933
52,-117,May,1965,64.40848
52,-117,July,2021,51.07371174193548
52,-117,April,1961,70.087616
52,-117,April,2011,70.10952373333333
52,-117,January,1989,94.34601029032258
52,-117,July,1961,68.44932
52,-117,February,1954,90.07127
52,-117,January,2001,87.77449574193548
52,-117,February,1942,87.02887
52,-117,December,1970,96.76627
52,-117,November,1949,86.02579
52,-117,October,1949,86.46733
52,-117,December,2019,97.09576038709676
52,-117,July,2001,69.40289822580645
52,-117,December,2012,96.7273035483871
52,-117,November,1941,93.772095
52,-117,April,1978,72.96172
52,-117,July,2007,55.84711729032258
52,-117,April,1997,70.38048223333334
52,-117,February,1956,86.28278
52,-117,April,1998,67.8423985
52,-117,July,1998,67.43293461290322
52,-117,April,2023,73.85007953333333
52,-117,January,1953,95.76155
52,-117,December,1999,91.63232725806452
52,-117,July,1955,75.062126
52,-117,February,2012,84.82076355172414
52,-117,June,1997,74.00921493333334
52,-117,December,1991,95.73905874193548
52,-117,December,1987,91.45672841935485
52,-117,December,1986,90.0982855483871
52,-117,November,1955,90.220924
52,-117,August,2002,71.59145809677419
52,-117,January,1971,90.84659
52,-117,December,1961,96.49044
52,-117,March,2009,79.87528251612903
52,-117,March,2008,80.33469261290323
52,-117,December,1976,95.355194
52,-117,September,1947,80.14388
52,-117,June,1982,71.00035573333334
52,-117,June,1986,67.35612183333333
52,-117,July,2023,66.16956951612903
52,-117,June,1983,73.41755496666667
52,-117,January,1991,89.67297561290323
52,-117,August,1961,55.065155
52,-117,July,2015,67.31966058064516
52,-117,January,2005,90.99525838709675
52,-117,February,1949,90.315414
52,-117,September,1964,75.76079
52,-117,May,2005,70.3947915483871
52,-117,September,1963,72.370384
52,-117,May,1970,66.154015
52,-117,December,2014,92.99746741935483
52,-117,July,2004,65.1909429032258
52,-117,August,1978,70.728355
52,-117,July,2000,73.3009290967742
52,-117,July,1999,73.23579158064516
52,-117,May,1941,70.511284
52,-117,August,1981,62.853164322580646
52,-117,August,1979,62.66338516129032
52,-117,August,1992,62.989306322580646
52,-117,August,1983,59.02518016129032
52,-117,December,1979,92.04261022580646
52,-117,December,1951,95.119484
52,-117,September,1946,70.50504
52,-117,July,1951,61.948505
52,-117,December,1995,88.14132354838709
52,-117,December,1992,94.9329319032258
52,-117,October,2018,79.92481896774194
52,-117,October,2013,81.30013403225806
52,-117,October,2012,85.71567458064516
52,-117,October,2019,85.68959893548387
52,-117,April,1957,69.73
52,-117,May,1994,74.47801048387097
52,-117,May,1995,66.7209520967742
52,-117,July,1947,65.265305
52,-117,February,1996,80.762497
52,-117,September,1985,82.27351303333333
52,-117,February,1950,92.630974
52,-117,March,1997,85.19556093548387
52,-117,October,1944,77.81837
52,-117,November,2001,91.1933406
52,-117,June,1979,66.5823434
52,-117,July,1950,68.94385
52,-117,April,2003,77.1619891
52,-117,August,2003,48.516370967741935
52,-117,October,1965,84.337326
52,-117,December,1956,90.99217
52,-117,September,1974,66.25365
52,-117,January,1993,90.70664658064516
52,-117,January,1970,92.81895
52,-117,August,2013,69.3195540967742
52,-117,July,2008,70.0454959032258
52,-117,December,1978,94.25855
52,-117,July,2003,55.31509029032258
52,-117,December,2018,96.32686977419355
52,-117,January,2008,95.76680435483873
52,-117,December,2017,89.29474580645162
52,-117,October,2007,89.05898651612902
52,-117,July,2006,55.25914987096774
52,-117,December,2020,90.61527761290324
52,-117,September,1941,86.87331
52,-117,October,2006,77.255111
52,-117,August,1991,71.6280404516129
52,-117,September,2002,77.67772303333334
52,-117,May,1973,68.04242
52,-117,September,1999,71.1723339
52,-117,June,1995,73.1489038
52,-117,July,1948,70.11826
52,-117,June,1998,76.7133695
52,-117,June,2005,81.18391693333334
52,-117,February,2020,90.75281796551724
52,-117,February,2021,88.70395425
52,-117,October,1948,81.1714
52,-117,November,1981,92.92435593333332
52,-117,January,1954,91.18398
52,-117,June,1943,71.72902
52,-117,September,2018,81.9235621
52,-117,February,1988,83.55523013793103
52,-117,February,1987,88.02119014285714
52,-117,May,1947,69.66962
52,-117,February,1986,86.877894
52,-117,June,1981,76.06619076666667
52,-117,April,2010,65.50389446666667
52,-117,November,1999,91.46109416666668
52,-117,November,1965,90.17945
52,-117,July,2014,56.247189
52,-117,November,1964,90.658394
52,-117,June,1956,76.634155
52,-117,January,1997,88.76591364516129
52,-117,May,2001,73.60796109677419
52,-117,June,1942,74.32968
52,-117,December,1944,83.35431
52,-117,September,1949,67.62456
52,-117,June,2021,67.17237666666666
52,-117,March,1982,78.9854343548387
52,-117,July,2002,61.603236225806455
52,-117,March,1985,78.52354925806452
52,-117,August,1984,66.89092919354839
52,-117,August,1982,76.34216354838709
52,-117,August,1987,75.20577464516128
52,-117,August,1990,66.81077629032258
52,-117,August,1986,56.68560341935484
52,-117,August,1940,58.70266
52,-117,February,1955,84.69754
52,-117,February,1960,87.70233
52,-117,December,1980,94.62192793548388
52,-117,April,1945,71.5566
52,-117,August,1945,57.108734
52,-117,December,1990,95.90942238709675
52,-117,November,1940,88.55444
52,-117,March,1940,84.23989
52,-117,December,1985,87.7850823548387
52,-117,May,1955,71.235825
52,-117,June,1965,70.99779
52,-117,March,2016,80.86453090322581
52,-117,July,1981,74.4317834516129
52,-117,June,1976,75.17761
52,-117,January,2023,95.4185564516129
52,-117,February,1976,87.71079
52,-117,April,2000,72.1616817
52,-117,February,1985,85.95942978571429
52,-117,January,1986,90.51308532258064
52,-117,January,1992,94.99419319354838
52,-117,April,2005,70.72403403333334
52,-117,October,1957,78.055305
52,-117,March,1954,72.995895
52,-117,May,1943,68.37434
52,-117,May,1964,72.03902
52,-117,October,1974,82.69105
52,-117,July,1949,74.508125
52,-117,March,1949,73.101395
52,-117,August,2012,60.91317558064516
52,-117,August,2015,59.30244329032258
52,-117,September,1978,86.74664
52,-117,February,1978,87.329895
52,-117,August,2016,69.03159161290323
52,-117,April,1985,72.78330256666666
52,-117,April,1982,68.22516266666666
52,-117,July,1996,66.93638335483871
52,-117,April,1940,77.73478
52,-117,January,1944,89.72438
52,-117,December,1940,90.58735
52,-117,October,1941,86.6183
52,-117,October,2008,77.68281929032258
52,-117,April,1999,68.44856786666666
52,-117,October,1946,86.31938
52,-117,July,2012,70.1549579032258
52,-117,February,1980,87.42283879310345
52,-117,October,2017,83.15035151612904
52,-117,October,2015,80.52066648387097
52,-117,July,2013,59.67007148387097
52,-117,January,1957,88.05297
52,-117,May,1988,68.92717622580645
52,-117,June,1951,68.84459
52,-117,February,1972,90.36458
52,-117,June,1957,76.08047
52,-117,March,1957,74.790634
52,-117,February,1990,89.44134471428572
52,-117,March,1947,75.6159
52,-117,January,1976,93.67627
52,-117,November,1969,90.969666
52,-117,September,1972,77.484726
52,-117,March,1963,81.04802
52,-117,November,2003,91.39988186666666
52,-117,January,1987,88.6709430967742
52,-117,March,1967,80.31532
52,-117,December,1967,92.62667
52,-117,December,2002,92.19835248387096
52,-117,January,1956,96.23641
52,-117,January,1959,92.973495
52,-117,January,1996,91.9770505483871
52,-117,August,1970,54.150036
52,-117,April,1970,72.75796
52,-117,June,2020,75.76728373333333
52,-117,November,1959,91.58542
52,-117,November,1978,83.34311
52,-117,October,1959,87.72521
52,-117,March,1941,73.08055
52,-117,August,1985,67.54864745161291
52,-117,December,2008,94.76236674193548
52,-117,July,1995,74.849872
52,-117,May,1946,62.60441
52,-117,January,1958,93.22149
52,-117,August,1993,74.11330003225807
52,-117,August,1989,75.89606616129032
52,-117,September,2001,71.26925833333334
52,-117,September,2000,78.68618343333333
52,-117,July,1958,63.140865
52,-117,September,1998,58.1385323
52,-117,February,2015,89.29841989285714
52,-117,February,2016,89.58667827586207
52,-117,May,1948,76.055405
52,-117,June,2002,68.4836735
52,-117,June,2011,77.27148833333334
52,-117,May,1953,67.87623
52,-117,August,1949,69.06196
52,-117,December,1949,92.22446
52,-117,July,1964,70.332596
52,-117,June,1964,71.34818
52,-117,June,1947,75.953636
52,-117,August,1971,42.02925
52,-117,June,2016,70.45271546666666
52,-117,May,2000,72.65798377419355
52,-117,November,1947,92.88124
52,-117,August,1942,71.551605
52,-117,March,1943,74.61778
52,-117,September,1969,75.53652
52,-117,November,1943,90.506325
52,-117,June,1954,73.63948
52,-117,April,1996,77.9509133
52,-117,March,1978,81.19585
52,-117,October,1967,88.86928
52,-117,November,1942,91.2497
52,-117,August,2011,62.141006258064515
52,-117,April,1989,69.1595396
52,-117,August,2010,69.00804261290322
52,-117,April,1988,68.47306993333333
52,-117,March,1984,83.97584593548387
52,-117,December,2016,99.15511351612903
52,-117,August,1988,70.85338380645162
52,-117,August,1998,57.543823
52,-117,February,1953,86.83076
52,-117,August,2022,62.44971712903226
52,-117,December,1960,90.04292
52,-117,August,2023,66.20293751612903
52,-117,December,1955,90.26146
52,-117,November,2022,86.29082796666667
52,-117,January,1955,92.576035
52,-117,August,1960,71.96467
52,-117,December,1989,93.25933635483872
52,-117,May,1940,71.10043
52,-117,February,1940,91.66283
52,-117,December,1984,91.44593122580643
52,-117,December,1983,89.27194932258064
52,-117,February,1945,84.68038
52,-117,July,1980,67.00287
52,-117,March,2002,82.73257522580646
52,-117,October,1983,84.8106015483871
52,-117,July,1979,61.58464525806452
52,-117,September,2017,68.01200116666666
52,-117,June,1972,77.83054
52,-117,May,1957,66.38561
52,-117,January,1984,91.24203112903226
52,-117,January,1985,87.52349993548387
52,-117,November,2000,88.02039166666667
52,-117,July,2017,50.32484141935484
52,-117,June,1967,69.79147
52,-117,November,1987,92.0914397
52,-117,November,1992,89.56363066666667
52,-117,June,1974,70.9115
52,-117,January,2000,89.63776816129032
52,-117,December,1959,92.89932
52,-117,February,1970,79.23257
52,-117,August,2008,72.56512383870968
52,-117,November,2007,90.79986916666668
52,-117,June,1962,72.50893
52,-117,May,1959,68.131004
52,-117,September,1956,72.9228
52,-117,April,1981,72.79886846666666
52,-117,June,1941,71.576416
52,-117,September,1959,80.38996
52,-117,January,2009,81.98450270967741
52,-117,October,2005,87.79630206451613
52,-117,March,1946,78.29128
52,-117,November,1966,90.793076
52,-117,August,1951,67.25365
52,-117,November,1962,93.55753
52,-117,October,1966,86.78972
52,-117,October,1962,84.31968
52,-117,October,2016,89.20998838709677
52,-117,May,1981,74.86097416129033
52,-117,September,1962,71.139465
52,-117,February,1947,79.22157
52,-117,May,1983,67.0697469032258
52,-117,May,1989,70.21146222580646
52,-117,May,1985,69.29701403225806
52,-117,May,1951,70.56918
52,-117,December,1957,92.64776
52,-117,February,1993,78.81267360714286
52,-117,March,1999,79.36093012903225
52,-117,January,1981,80.06173577419355
52,-117,September,2019,81.9638038
52,-117,September,1982,75.39725906666666
52,-117,September,1984,75.8076648
52,-117,August,1952,64.812874
52,-117,November,1994,95.2362608
52,-117,September,2022,60.52467383333333
52,-117,July,2016,74.43967351612903
52,-117,November,1995,88.90516143333333
52,-117,January,1961,80.201836
52,-117,April,1941,61.884163
52,-117,April,1959,69.28509
52,-117,December,1952,95.781720000000007
52,-117,September,1967,55.673748
52,-117,May,1949,68.555565
52,-117,April,2016,70.45739023333333
52,-117,January,1978,89.57728
52,-117,August,2017,54.355678677419355
52,-117,June,2022,77.83779126666667
52,-117,March,1986,84.57208767741936
52,-117,April,1979,71.61236883333333
52,-117,December,2015,93.49170796774192
52,-117,August,1997,68.25239009677419
52,-117,August,1996,55.89642606451613
52,-117,September,2006,69.76950703333333
52,-117,September,2004,81.7704674
52,-117,September,2003,70.30750346666667
52,-117,December,1973,95.243576
52,-117,June,1994,70.08019006666666
52,-117,September,1995,63.72607563333333
52,-117,July,1953,66.24033
52,-117,March,1948,77.41028
52,-117,June,1948,72.137054
52,-117,February,2018,89.10087464285714
52,-117,September,1948,76.609146
52,-117,August,1943,65.50152
52,-117,November,1982,87.36984506666667
52,-117,November,1983,95.51788353333332
52,-117,February,1943,86.42099
52,-117,September,1981,69.37337936666667
52,-117,December,1971,93.02125
52,-117,January,2015,94.2470681935484
52,-117,January,1943,95.93002
52,-117,October,1969,80.15697
52,-117,September,2021,79.65812933333333
52,-117,September,1983,77.76818033333333
52,-117,April,1952,67.183235
52,-117,November,1990,93.8845984
52,-117,August,1967,46.32347
52,-117,November,1991,92.92778146666669
52,-117,November,1988,96.00096363333331
52,-117,December,2004,93.36084141935484
52,-117,January,1988,90.59096087096776
52,-117,June,2017,69.70057813333334
52,-117,January,1952,97.53442
52,-117,August,2009,62.19472332258064
52,-117,August,1944,77.21128
52,-117,October,1956,90.37489
52,-117,March,2022,84.85744664516129
52,-117,July,1941,60.070747
52,-117,August,1999,75.13384425806451
52,-117,September,1968,79.264854
52,-117,October,1970,77.76504
52,-117,January,2010,93.01212232258064
52,-117,April,1955,70.78921
52,-117,November,2021,90.59301836666668
52,-117,December,1975,96.70972
52,-117,September,1975,65.75394
52,-117,August,1975,77.645996
52,-117,April,1960,67.48911
52,-117,December,1945,98.30553
52,-117,June,1940,68.406204
52,-117,January,2014,84.71607567741935
52,-117,June,1960,76.09857
52,-117,July,1940,64.69928
52,-117,March,1955,73.33802
52,-117,March,2001,80.65817703225807
52,-117,May,1960,72.84038
52,-117,July,1976,72.08212
52,-117,January,1982,93.02352193548388
52,-117,February,1957,87.135475
52,-117,May,1992,70.33113754838709
52,-117,May,1972,67.64262
52,-117,November,1957,89.4881
52,-117,May,1999,69.79492906451613
52,-117,September,2020,71.61080466666667
52,-117,November,1985,92.18747536666666
52,-117,July,1967,63.15021
52,-117,November,1996,93.78073663333332
52,-117,November,1989,93.818799
52,-117,March,1945,81.64172
52,-117,February,1959,84.704895
52,-117,May,1978,71.897224
52,-117,December,1962,92.372086
52,-117,June,2019,72.98704893333333
52,-117,March,1962,76.78055
52,-117,July,1962,75.33606
52,-117,November,2006,93.49590626666668
52,-117,November,2005,89.43278366666667
52,-117,November,2008,90.49106603333334
52,-117,March,1980,76.4743868064516
52,-117,March,1979,75.1867659032258
52,-117,July,1993,82.76893416129032
52,-117,July,1994,60.01380458064517
52,-117,June,1946,73.03551
52,-117,July,1997,73.73284
52,-117,April,1951,68.55938
52,-117,November,1946,90.517914
52,-117,January,1951,94.53492
52,-117,December,2021,94.14059996774192
52,-117,December,1947,94.827774
52,-117,February,1979,92.85135835714286
52,-117,October,2014,86.29153929032258
52,-117,May,1982,67.44337796774194
52,-117,June,1953,78.74842
52,-117,May,1987,68.08216748387096
52,-117,May,1986,72.73844629032259
52,-117,January,1972,86.504234
52,-117,May,1991,73.86518525806451
52,-117,February,1971,87.33305
52,-117,January,1980,89.25855819354838
52,-117,October,1953,84.25544
52,-117,June,2014,66.05446546666667
52,-117,November,1984,94.91859196666668
52,-117,January,1983,87.27733693548387
52,-117,October,1972,75.114235
52,-117,April,1942,67.05575
52,-117,November,1993,85.78969846666666
52,-117,February,1967,91.74008
52,-117,November,1997,77.35039453333333
52,-117,November,1986,90.4899904
52,-117,July,1986,81.44286638709677
52,-117,January,1999,95.81279667741936
52,-117,July,1959,65.103325
52,-117,August,1959,70.60845
52,-117,June,1959,75.696815
52,-117,October,1942,81.34081
52,-117,April,1980,68.2597535
52,-117,May,1956,63.41384
52,-117,January,1941,95.83946
52,-117,February,1941,85.19803
52,-117,July,1992,75.37147774193548
52,-117,August,1994,64.82060445161291
52,-117,December,1953,91.69436
52,-117,August,1958,54.032925
52,-117,August,1995,77.19645580645161
52,-117,August,1973,58.184822
52,-117,February,1973,84.90227
52,-117,November,1952,85.27302
52,-117,April,1973,70.71247
52,-117,November,2018,93.98063006666666
52,-117,September,1997,75.42377593333333
52,-117,June,1958,72.44448
52,-117,November,1973,93.61222
52,-117,January,2013,91.2056474516129
52,-117,November,1948,92.9656
52,-117,June,2010,72.16075623333333
52,-117,September,2013,68.64364223333334
52,-117,September,2014,74.52257076666666
52,-117,May,1958,62.397224
52,-117,August,1950,70.82314
52,-117,October,1981,88.97795812903226
52,-117,May,1990,75.86116364516128
52,-117,May,1993,74.62431158064516
52,-117,November,1972,92.23451
52,-117,June,2015,64.962488
52,-117,August,1972,58.314846
52,-117,January,1967,96.69099
52,-117,September,2016,79.3562709
52,-117,October,1951,88.62576
52,-117,November,1998,94.19510636666666
52,-117,February,1944,85.80333
52,-117,August,1941,60.483967
52,-117,June,1978,70.31423
52,-117,July,1978,72.23654
52,-117,August,1962,75.11032
52,-117,September,1954,78.07656
52,-117,August,2007,67.80457706451612
52,-117,March,1959,78.75266
52,-117,March,1956,80.58374
52,-117,October,1961,89.00357
52,-117,January,1948,89.54087
52,-117,September,1970,77.65261
52,-117,June,2023,66.01913603333334
52,-117,December,1950,94.11252
52,-117,November,2012,94.39632536666667
52,-117,March,1991,82.22216519354839
52,-117,March,1988,80.50793470967741
52,-117,November,2019,89.5580379
52,-117,April,1975,68.29298
52,-117,September,1996,77.7733988
52,-117,January,1960,93.461464
52,-117,July,1960,55.693058
52,-117,October,1979,80.76576803225807
52,-117,October,2011,86.30229374193549
52,-117,January,1940,85.83756
52,-117,December,1982,93.65312448387095
52,-117,November,1951,87.142080000000007
52,-117,April,1971,64.840034
52,-117,March,2000,84.90405125806451
52,-117,March,1958,77.72626
52,-117,July,1972,70.60317
52,-117,January,1965,95.33636
52,-117,December,1943,90.6549
52,-117,September,1958,77.90024
52,-117,March,1972,83.42245
52,-117,April,2017,77.54183916666666
52,-117,May,1997,71.7359804516129
52,-117,May,1998,73.26059229032258
52,-117,September,2015,81.3924791
52,-117,July,1946,61.884247
52,-117,December,2011,94.02473645161292
52,-117,November,1974,89.75932
52,-117,May,1974,76.81742
52,-117,September,1943,58.790665
52,-117,September,2023,73.7234483
52,-117,October,1978,85.98531
52,-117,April,1984,71.0708463
52,-117,March,2021,80.93910822580645
52,-117,October,2010,79.014197
52,-117,June,1991,78.9178077
52,-117,March,1983,85.02462225806451
52,-117,April,1966,71.34501
52,-117,September,2010,81.59781753333333
52,-117,February,2017,91.16119042857144
52,-117,December,2009,89.8875074516129
52,-117,May,1966,67.74328
52,-117,October,2004,85.2606910967742
52,-117,October,2009,87.92869722580645
52,-117,May,1979,72.43405883870967
52,-117,June,1944,76.44745
52,-117,May,1980,75.08324709677419
52,-117,October,1958,80.920395
52,-117,December,2022,96.57593632258065
52,-117,March,1994,75.76872861290323
52,-117,October,1973,88.51664
52,-117,April,1967,71.00093
52,-117,October,1968,84.665184
52,-117,May,1984,75.35916174193548
52,-117,June,2003,71.05695779999999
52,-117,July,1965,69.18176
52,-117,November,1958,89.18647
52,-117,September,2007,75.79836193333334
52,-117,November,1944,88.2866
52,-117,April,1972,68.25023
52,-117,May,2017,69.38588516129032
52,-117,August,2005,61.30622387096774
52,-117,October,1993,76.44217738709678
52,-117,December,1972,97.37615
52,-117,February,1948,78.50941
52,-117,October,1980,77.56864941935484
52,-117,April,2022,72.1962003
52,-117,September,1965,74.16509
52,-117,August,1946,60.01202
52,-117,April,1995,69.83339303333334
52,-117,April,1994,74.65349586666667
52,-117,December,1974,96.55107
52,-117,February,2006,84.55493828571429
52,-117,March,1990,70.88064893548388
52,-117,November,2023,92.26581372
52,-117,December,1965,93.26849
52,-117,December,1941,93.669815
52,-117,August,1965,64.98614
52,-117,July,1943,71.87953
52,-117,December,1981,94.48487474193549
52,-117,June,1973,71.90052
52,-117,September,2005,78.01403993333334
52,-117,June,1993,73.3319834
52,-117,September,1993,71.07789893333333
52,-117,March,1989,78.94361629032258
52,-117,February,1951,84.60225
52,-117,September,1953,66.97255
52,-117,November,1953,92.61729
52,-117,November,1956,80.44794
52,-117,January,2012,91.69979970967742
52,-117,November,1961,84.961815
52,-117,December,1966,94.43653
52,-117,March,1981,74.60206203225806
52,-117,September,2012,68.72881956666667
52,-117,June,1955,66.08014
52,-117,April,1943,69.878204
52,-117,April,1965,68.73366
52,-117,July,1974,67.98491
52,-117,April,1987,69.70309166666667
52,-117,August,2006,63.344221
52,-117,April,1944,65.49207
52,-117,June,1975,75.79096
52,-117,May,2015,64.76762074193549
52,-117,February,1975,84.881454
52,-117,March,1992,72.38536174193548
52,-117,March,1995,76.83969425806451
52,-117,November,2011,90.53656436666668
52,-117,November,2013,90.82922943333334
52,-117,June,1966,71.47309
52,-117,March,1974,80.76492
52,-117,August,2021,67.35593632258065
52,-117,October,1952,74.47609
52,-117,November,1975,89.47546
52,-117,November,2020,92.91021346666666
52,-117,April,1990,76.2380217
52,-117,March,1944,77.50231
52,-117,March,2020,82.47213151612904
52,-117,August,1948,79.40647
52,-117,May,1996,75.86697280645161
52,-117,December,1958,94.22531
52,-117,October,1982,87.8067065483871
52,-117,September,2008,74.02424166666667
52,-117,March,1987,79.26001109677419
52,-117,September,2011,66.24195153333334
52,-117,October,2002,79.68232351612903
52,-117,August,1974,67.37404
52,-117,April,1962,70.26532
52,-117,July,1944,69.35125
52,-117,April,2015,71.5699476
52,-117,July,1975,66.21993
52,-117,January,1975,93.094154
52,-117,February,2010,89.153791
52,-117,February,1966,89.48899
52,-117,August,1966,65.305244
52,-117,September,1961,75.4368
52,-117,April,1950,69.73327
52,-117,May,1945,66.99398
52,-117,January,1973,92.115585
52,-117,August,1955,59.97225
52,-117,April,2019,72.74486713333333
52,-117,April,1993,71.2948165
52,-117,May,1975,69.28574
52,-117,August,2004,71.21777593548387
52,-117,May,2009,67.30799538709678
52,-117,March,1993,78.55557641935484
52,-117,November,2016,94.05566426666668
52,-117,January,2011,95.34047258064516
52,-117,March,1953,80.278564
52,-117,February,2009,90.21634571428572
52,-117,March,1966,78.28187
52,-117,March,1960,77.0051
52,-117,August,2018,65.12411932258064
52,-117,December,2005,89.10633477419356
52,-117,November,2014,88.67217043333333
52,-117,June,2018,71.72867756666666
52,-117,October,1975,88.59506
52,-117,August,2020,57.83490535483871
52,-117,October,2000,77.69018561290322
52,-117,January,1946,96.92861
52,-117,April,2021,65.53196133333333
52,-117,December,1948,93.16598
52,-117,March,1996,76.61521396774194
52,-117,July,1991,71.6861735483871
52,-117,July,1973,62.518353
52,-117,September,2009,65.94556946666667
52,-117,September,1952,73.488014
52,-117,October,1943,73.6936
52,-117,May,1952,66.84397
52,-117,April,1983,66.9945831
52,-117,April,1986,74.42403006666666
52,-117,November,2009,91.27209486666666
52,-117,November,2017,94.1911233
52,-117,November,2015,83.77934983333333
52,-117,July,1990,67.47600687096774
52,-117,April,1958,74.12439
52,-117,February,2008,87.17439582758621
52,-117,November,1968,91.6303
52,-117,January,1966,93.745544
52,-117,December,2007,95.549403
52,-117,July,1966,71.78552
