lat_coord,lon_coord,clust_n,max_trap,sum_trap,num_y,max_year,ob,year_ob,clust_lon,clust_lat,mean_cover,max_cover,Cropland,Temperate or sub-polar grassland,Temperate or sub-polar needleleaf forest,Temperate or sub-polar shrubland,Water,Urban and Built-up,Wetland,Barren Lands,Tropical or sub-tropical shrubland,Temperate or sub-polar broadleaf deciduous forest,Mixed Forest,Snow and Ice,Sub-polar taiga needleleaf forest,Sub-polar or polar grassland-lichen-moss,No data,Tropical or sub-tropical grassland,Tropical or sub-tropical broadleaf evergreen forest,Sub-polar or polar barren-lichen-moss,near_needle,Angiosperms,Gymnospermae,Abies,Acer,Alnus,Arbutus,Betula,Callitropsis,Celtis,Cercocarpus,Chamaecyparis,Chrysolepis,Fraxinus,Hesperocyparis,Juniperus,Larix,Notholithocarpus,Picea,Pinus,Populus,Prosopis,Pseudotsuga,Quercus,Robinia,Sequoiadendron,Thuja,Tsuga,Ulmus,Umbellularia,elev2
48,-117.75,202,11.6,24.399999999999995,6,1982,breaks1,1986,-117.82582356449812,48.02669568084871,88.88596783822928,157.31922912597656,0.02546472239535036,0.04823953397606446,0.47178738848383783,0.4616696320366157,0,0.00398089171974522,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.415,0,0,0.485,0,0,0,0,0,0,0,736
48,-117.75,202,15.25,39.95,9,1999,breaks3,2004,-117.82582356449812,48.02669568084871,88.88596783822928,157.31922912597656,0.02546472239535036,0.04823953397606446,0.47178738848383783,0.4616696320366157,0,0.00398089171974522,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.415,0,0,0.485,0,0,0,0,0,0,0,736
48,-117.75,202,3.4,9.35,9,2008,breaks4,2013,-117.82582356449812,48.02669568084871,88.88596783822928,157.31922912597656,0.02546472239535036,0.04823953397606446,0.47178738848383783,0.4616696320366157,0,0.00398089171974522,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.415,0,0,0.485,0,0,0,0,0,0,0,736
48,-117.75,202,4.4,9.4,8,1990,breaks2,1995,-117.82582356449812,48.02669568084871,88.88596783822928,157.31922912597656,0.02546472239535036,0.04823953397606446,0.47178738848383783,0.4616696320366157,0,0.00398089171974522,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.415,0,0,0.485,0,0,0,0,0,0,0,736
48,-117.75,202,7.4,14.6,9,2022,breaks5,2022,-117.82582356449812,48.02669568084871,88.88596783822928,157.31922912597656,0.02546472239535036,0.04823953397606446,0.47178738848383783,0.4616696320366157,0,0.00398089171974522,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.415,0,0,0.485,0,0,0,0,0,0,0,736
48,-117.75,428,0.8,0.8,8,2021,breaks5,2022,-117.67069527476058,47.90304318685251,64.61167646264366,156.4449234008789,0.0347211421024047,0.0431029427138446,0.19602315465247624,0.7169709629795838,0.00918179755169063,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.00980392156862745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7361853832442068,0,0,0.25401069518716574,0,0,0,0,0,0,0,595.5
48,-117.75,428,0.8,1.8,9,2011,breaks4,2013,-117.67069527476058,47.90304318685251,64.61167646264366,156.4449234008789,0.0347211421024047,0.0431029427138446,0.19602315465247624,0.7169709629795838,0.00918179755169063,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.00980392156862745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7361853832442068,0,0,0.25401069518716574,0,0,0,0,0,0,0,595.5
48,-117.75,428,5.4,14.8,6,1999,breaks3,2004,-117.67069527476058,47.90304318685251,64.61167646264366,156.4449234008789,0.0347211421024047,0.0431029427138446,0.19602315465247624,0.7169709629795838,0.00918179755169063,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.00980392156862745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7361853832442068,0,0,0.25401069518716574,0,0,0,0,0,0,0,595.5
48,-118,361,12.2,16.549999999999997,5,2001,breaks3,2004,-118.03266489955838,47.92113675802918,94.2060560978269,175.01054890950522,0,0.01742741295475146,0.41775172923884824,0.563494949559251,0,0.00397772474144789,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5589729225023342,0,0,0.4410270774976658,0,0,0,0,0,0,0,749.6666666666666
48,-118,361,3.8,11,6,2022,breaks5,2022,-118.03266489955838,47.92113675802918,94.2060560978269,175.01054890950522,0,0.01742741295475146,0.41775172923884824,0.563494949559251,0,0.00397772474144789,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5589729225023342,0,0,0.4410270774976658,0,0,0,0,0,0,0,749.6666666666666
48,-118,361,4.8,7.833333333000001,8,2006,breaks4,2013,-118.03266489955838,47.92113675802918,94.2060560978269,175.01054890950522,0,0.01742741295475146,0.41775172923884824,0.563494949559251,0,0.00397772474144789,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5589729225023342,0,0,0.4410270774976658,0,0,0,0,0,0,0,749.6666666666666
48,-118,60,12.2,22.799999999999994,6,1983,breaks1,1986,-118.05267215427052,48.12130467403822,100.6531669809186,166.74737294514975,0.02609058771970633,0.06351617378571989,0.5706641626626433,0.3695979963337392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10466607155682786,0,0,0.8953339284431722,0,0,0,0,0,0,0,1054.1666666666667
48,-118,60,18.2,25.05,9,1999,breaks3,2004,-118.05267215427052,48.12130467403822,100.6531669809186,166.74737294514975,0.02609058771970633,0.06351617378571989,0.5706641626626433,0.3695979963337392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10466607155682786,0,0,0.8953339284431722,0,0,0,0,0,0,0,1054.1666666666667
48,-118,60,3.2,7.2,9,2011,breaks4,2013,-118.05267215427052,48.12130467403822,100.6531669809186,166.74737294514975,0.02609058771970633,0.06351617378571989,0.5706641626626433,0.3695979963337392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10466607155682786,0,0,0.8953339284431722,0,0,0,0,0,0,0,1054.1666666666667
48,-118,60,3.6,6.800000000000001,9,1990,breaks2,1995,-118.05267215427052,48.12130467403822,100.6531669809186,166.74737294514975,0.02609058771970633,0.06351617378571989,0.5706641626626433,0.3695979963337392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10466607155682786,0,0,0.8953339284431722,0,0,0,0,0,0,0,1054.1666666666667
48,-118,60,5,15.000000000000002,9,2021,breaks5,2022,-118.05267215427052,48.12130467403822,100.6531669809186,166.74737294514975,0.02609058771970633,0.06351617378571989,0.5706641626626433,0.3695979963337392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10466607155682786,0,0,0.8953339284431722,0,0,0,0,0,0,0,1054.1666666666667
48,-118.25,387,1.2,2,9,2011,breaks4,2013,-118.22121,48.05083,46.66570462634386,141.95220947265625,0.02232854864433811,0.09888357256778307,0.08851674641148326,0.6475279106858054,0.14274322169059012,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,596
48,-118.25,387,1.4,2,8,2020,breaks5,2022,-118.22121,48.05083,46.66570462634386,141.95220947265625,0.02232854864433811,0.09888357256778307,0.08851674641148326,0.6475279106858054,0.14274322169059012,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,596
48,-118.25,387,3.2,4.800000000000001,6,2001,breaks3,2004,-118.22121,48.05083,46.66570462634386,141.95220947265625,0.02232854864433811,0.09888357256778307,0.08851674641148326,0.6475279106858054,0.14274322169059012,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,596
48,-118.5,189,24.6,65.4,6,1982,breaks1,1986,-118.43215445905795,48.08773046874702,95.54632241727938,161.04207611083984,0,0.00558213716108452,0.7037955489967873,0.26510397253431306,0.05661881977671451,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0.77,0,0,0,0,0,0,0,635
48,-118.5,189,3.4,14,9,2011,breaks4,2013,-118.43215445905795,48.08773046874702,95.54632241727938,161.04207611083984,0,0.00558213716108452,0.7037955489967873,0.26510397253431306,0.05661881977671451,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0.77,0,0,0,0,0,0,0,635
48,-118.5,189,3.4,7.2,9,1990,breaks2,1995,-118.43215445905795,48.08773046874702,95.54632241727938,161.04207611083984,0,0.00558213716108452,0.7037955489967873,0.26510397253431306,0.05661881977671451,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0.77,0,0,0,0,0,0,0,635
48,-118.5,189,4.6,14.9,9,2014,breaks5,2022,-118.43215445905795,48.08773046874702,95.54632241727938,161.04207611083984,0,0.00558213716108452,0.7037955489967873,0.26510397253431306,0.05661881977671451,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0.77,0,0,0,0,0,0,0,635
48,-118.5,189,9.5,27.300000000000004,9,1998,breaks3,2004,-118.43215445905795,48.08773046874702,95.54632241727938,161.04207611083984,0,0.00558213716108452,0.7037955489967873,0.26510397253431306,0.05661881977671451,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0.77,0,0,0,0,0,0,0,635
48,-118.5,344,13.6,37.6,9,2018,breaks5,2022,-118.46033,47.92227,71.5375703302177,140.76687622070312,0,7.94912559618442e-4,0.3124006359300477,0.6724960254372019,0.01430842607313195,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392156862745098,0,0,0.6078431372549019,0,0,0,0,0,0,0,1042
48,-118.5,344,17.66666667,51.06666667,9,1998,breaks3,2004,-118.46033,47.92227,71.5375703302177,140.76687622070312,0,7.94912559618442e-4,0.3124006359300477,0.6724960254372019,0.01430842607313195,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392156862745098,0,0,0.6078431372549019,0,0,0,0,0,0,0,1042
48,-118.5,344,23.4,46.60000000000001,9,2011,breaks4,2013,-118.46033,47.92227,71.5375703302177,140.76687622070312,0,7.94912559618442e-4,0.3124006359300477,0.6724960254372019,0.01430842607313195,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392156862745098,0,0,0.6078431372549019,0,0,0,0,0,0,0,1042
48,-118.5,344,30.6,48.4,5,1982,breaks1,1986,-118.46033,47.92227,71.5375703302177,140.76687622070312,0,7.94912559618442e-4,0.3124006359300477,0.6724960254372019,0.01430842607313195,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392156862745098,0,0,0.6078431372549019,0,0,0,0,0,0,0,1042
48,-118.5,344,9.4,27.4,8,1990,breaks2,1995,-118.46033,47.92227,71.5375703302177,140.76687622070312,0,7.94912559618442e-4,0.3124006359300477,0.6724960254372019,0.01430842607313195,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392156862745098,0,0,0.6078431372549019,0,0,0,0,0,0,0,1042
48,-118.75,229,20.6,46.8,9,1990,breaks2,1995,-118.66512007939734,48.048915101923434,73.50476053743049,156.4978747897678,0,0.03629939528819937,0.35010394588451643,0.6087383226514906,0.15262321144674085,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.744108549402667,0,0,0.255891450597333,0,0,0,0,0,0,0,757.8888888888889
48,-118.75,229,32,46.2,9,2011,breaks4,2013,-118.66512007939734,48.048915101923434,73.50476053743049,156.4978747897678,0,0.03629939528819937,0.35010394588451643,0.6087383226514906,0.15262321144674085,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.744108549402667,0,0,0.255891450597333,0,0,0,0,0,0,0,757.8888888888889
48,-118.75,229,41.6,113.4,6,1982,breaks1,1986,-118.66512007939734,48.048915101923434,73.50476053743049,156.4978747897678,0,0.03629939528819937,0.35010394588451643,0.6087383226514906,0.15262321144674085,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.744108549402667,0,0,0.255891450597333,0,0,0,0,0,0,0,757.8888888888889
48,-118.75,229,59.4,109,9,1998,breaks3,2004,-118.66512007939734,48.048915101923434,73.50476053743049,156.4978747897678,0,0.03629939528819937,0.35010394588451643,0.6087383226514906,0.15262321144674085,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.744108549402667,0,0,0.255891450597333,0,0,0,0,0,0,0,757.8888888888889
48,-118.75,229,9.8,29.866666667,9,2018,breaks5,2022,-118.66512007939734,48.048915101923434,73.50476053743049,156.4978747897678,0,0.03629939528819937,0.35010394588451643,0.6087383226514906,0.15262321144674085,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.744108549402667,0,0,0.255891450597333,0,0,0,0,0,0,0,757.8888888888889
48,-118.75,299,0.6,1,3,1994,breaks2,1995,-118.772238489542,47.88432862769992,4.269135965574815,76.1315778096517,0.3804195445613091,0.14420928887786688,0,0.40163199677828304,0.06949475654020935,0,0,0.0042444132423316,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8833333333333333,0,0,0.11666666666666668,0,0,0,0,0,0,0,661.6666666666666
48,-118.75,299,50.75,153.95,9,1999,breaks3,2004,-118.772238489542,47.88432862769992,4.269135965574815,76.1315778096517,0.3804195445613091,0.14420928887786688,0,0.40163199677828304,0.06949475654020935,0,0,0.0042444132423316,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8833333333333333,0,0,0.11666666666666668,0,0,0,0,0,0,0,661.6666666666666
48,-118.75,299,53,229.2,9,2018,breaks5,2022,-118.772238489542,47.88432862769992,4.269135965574815,76.1315778096517,0.3804195445613091,0.14420928887786688,0,0.40163199677828304,0.06949475654020935,0,0,0.0042444132423316,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8833333333333333,0,0,0.11666666666666668,0,0,0,0,0,0,0,661.6666666666666
48,-118.75,299,54.4,329.79999999999995,9,2009,breaks4,2013,-118.772238489542,47.88432862769992,4.269135965574815,76.1315778096517,0.3804195445613091,0.14420928887786688,0,0.40163199677828304,0.06949475654020935,0,0,0.0042444132423316,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8833333333333333,0,0,0.11666666666666668,0,0,0,0,0,0,0,661.6666666666666
48,-120,41,1,2.1999999999999997,7,1982,breaks1,1986,-120.01710287889404,48.01703209495524,57.24177360200336,168.87490844726562,0.01271860095389507,0.0747439494802982,0.2404892354271309,0.6638341176892852,0.03179650238473768,0.01828298887122416,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.667199086841944,0,0,0.33280091315805604,0,0,0,0,0,0,0,844
48,-120,41,36.6,63.833333333,9,2022,breaks5,2022,-120.01710287889404,48.01703209495524,57.24177360200336,168.87490844726562,0.01271860095389507,0.0747439494802982,0.2404892354271309,0.6638341176892852,0.03179650238473768,0.01828298887122416,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.667199086841944,0,0,0.33280091315805604,0,0,0,0,0,0,0,844
48,-120,41,37.4,100.00000000000004,9,1998,breaks3,2004,-120.01710287889404,48.01703209495524,57.24177360200336,168.87490844726562,0.01271860095389507,0.0747439494802982,0.2404892354271309,0.6638341176892852,0.03179650238473768,0.01828298887122416,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.667199086841944,0,0,0.33280091315805604,0,0,0,0,0,0,0,844
48,-120,41,37.8,67.8,9,2009,breaks4,2013,-120.01710287889404,48.01703209495524,57.24177360200336,168.87490844726562,0.01271860095389507,0.0747439494802982,0.2404892354271309,0.6638341176892852,0.03179650238473768,0.01828298887122416,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.667199086841944,0,0,0.33280091315805604,0,0,0,0,0,0,0,844
48,-120,41,5.6,17.2,8,1992,breaks2,1995,-120.01710287889404,48.01703209495524,57.24177360200336,168.87490844726562,0.01271860095389507,0.0747439494802982,0.2404892354271309,0.6638341176892852,0.03179650238473768,0.01828298887122416,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.667199086841944,0,0,0.33280091315805604,0,0,0,0,0,0,0,844
48,-120.25,304,0.8,1,4,1981,breaks1,1986,-120.32133997936889,47.98248196887785,111.89659551204778,292.5421600341797,0,0.01633466135458167,0.35537848605577693,0.503585657370518,0.12470119521912353,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02941176470588235,0,0,0.9705882352941176,0,0,0,0,0,0,0,1182.5
48,-120.5,297,7.2,7.4,4,1982,breaks1,1986,-120.504422216813,48.02610551362623,154.63644867828762,516.7123870849609,0,0.01593340469600136,0.5340906643695489,0.30057639078028114,0.13186965967608105,0,0,0.0350597609561753,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09183673469387754,0,0,0.9081632653061223,0,0,0,0,0,0,0,965.5
48,-120.75,165,6,13.4,4,1982,breaks1,1986,-120.69570731816106,47.89218710907514,246.8596417498794,486.4494222005208,0,0,0.9017439581355434,0.09799043761478855,7.968127490039841e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00680272108843537,0,0,0.9931972789115646,0,0,0,0,0,0,0,857.6666666666666
48.25,-114.25,283,1.2,1.2,9,1990,breaks2,1998,-114.3647,48.162408,28.8473801022082,92.46944427490234,0.08286852589641434,0.23904382470119523,0.1856573705179283,0.40239043824701193,0.01513944223107569,0.0749003984063745,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1064
48.25,-114.25,283,3.4,5.4,7,2001,breaks3,2007,-114.3647,48.162408,28.8473801022082,92.46944427490234,0.08286852589641434,0.23904382470119523,0.1856573705179283,0.40239043824701193,0.01513944223107569,0.0749003984063745,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1064
48.25,-114.25,283,4.2,9.4,7,1983,breaks1,1989,-114.3647,48.162408,28.8473801022082,92.46944427490234,0.08286852589641434,0.23904382470119523,0.1856573705179283,0.40239043824701193,0.01513944223107569,0.0749003984063745,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1064
48.25,-117,227,0,0,1,1986,breaks1,1986,-117.07747830158932,48.21328115369907,81.93344903790576,178.61688613891602,0,0.00637958532695374,0.554635128282755,0.4121675444163389,0.01291361407337894,0.02491842252771842,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.00510204081632653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09730507587650444,0,0,0.887388801674516,0,0,0,0.01020408163265306,0,0,0,766.75
48.25,-117,227,2.6,5.4,8,1990,breaks2,1995,-117.07747830158932,48.21328115369907,81.93344903790576,178.61688613891602,0,0.00637958532695374,0.554635128282755,0.4121675444163389,0.01291361407337894,0.02491842252771842,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.00510204081632653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09730507587650444,0,0,0.887388801674516,0,0,0,0.01020408163265306,0,0,0,766.75
48.25,-117,227,4.4,9.6,9,2022,breaks5,2022,-117.07747830158932,48.21328115369907,81.93344903790576,178.61688613891602,0,0.00637958532695374,0.554635128282755,0.4121675444163389,0.01291361407337894,0.02491842252771842,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.00510204081632653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09730507587650444,0,0,0.887388801674516,0,0,0,0.01020408163265306,0,0,0,766.75
48.25,-117,227,5.4,14.7,9,1998,breaks3,2004,-117.07747830158932,48.21328115369907,81.93344903790576,178.61688613891602,0,0.00637958532695374,0.554635128282755,0.4121675444163389,0.01291361407337894,0.02491842252771842,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.00510204081632653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09730507587650444,0,0,0.887388801674516,0,0,0,0.01020408163265306,0,0,0,766.75
48.25,-117,227,7.2,23.6,9,2009,breaks4,2013,-117.07747830158932,48.21328115369907,81.93344903790576,178.61688613891602,0,0.00637958532695374,0.554635128282755,0.4121675444163389,0.01291361407337894,0.02491842252771842,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.00510204081632653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09730507587650444,0,0,0.887388801674516,0,0,0,0.01020408163265306,0,0,0,766.75
48.25,-117.25,71,0.4,0.4,1,1986,breaks1,1986,-117.36855973469908,48.260214734494824,119.86950231728918,200.33275604248047,0.01251672228618338,0.01657173530660337,0.6434677181951941,0.33057300478356494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02470588235294117,0,0,0.00990196078431372,0,0,0.9406822729091636,0,0,0,0.02470988395358143,0,0,0,822.25
48.25,-117.25,71,12.8,22.4,9,2006,breaks4,2013,-117.36855973469908,48.260214734494824,119.86950231728918,200.33275604248047,0.01251672228618338,0.01657173530660337,0.6434677181951941,0.33057300478356494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02470588235294117,0,0,0.00990196078431372,0,0,0.9406822729091636,0,0,0,0.02470988395358143,0,0,0,822.25
48.25,-117.25,71,2.8,9.2,8,1991,breaks2,1995,-117.36855973469908,48.260214734494824,119.86950231728918,200.33275604248047,0.01251672228618338,0.01657173530660337,0.6434677181951941,0.33057300478356494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02470588235294117,0,0,0.00990196078431372,0,0,0.9406822729091636,0,0,0,0.02470988395358143,0,0,0,822.25
48.25,-117.25,71,5.8,11.349999999999998,9,1999,breaks3,2004,-117.36855973469908,48.260214734494824,119.86950231728918,200.33275604248047,0.01251672228618338,0.01657173530660337,0.6434677181951941,0.33057300478356494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02470588235294117,0,0,0.00990196078431372,0,0,0.9406822729091636,0,0,0,0.02470988395358143,0,0,0,822.25
48.25,-117.25,71,9.2,17.2,9,2022,breaks5,2022,-117.36855973469908,48.260214734494824,119.86950231728918,200.33275604248047,0.01251672228618338,0.01657173530660337,0.6434677181951941,0.33057300478356494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02470588235294117,0,0,0.00990196078431372,0,0,0.9406822729091636,0,0,0,0.02470988395358143,0,0,0,822.25
48.25,-117.25,97,0,0,1,1986,breaks1,1986,-117.17296457729918,48.36121830677407,132.83207102750205,205.7827250162761,0.04229848363926576,0.02474062250598563,0.7604277837596296,0.20951102975460295,0.02314445331205108,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01282051282051282,0,0,0,0,0,0.8884715937657115,0,0,0,0.09870789341377575,0,0,0,1146
48.25,-117.25,97,1.4,3.400000000000001,9,2007,breaks4,2013,-117.17296457729918,48.36121830677407,132.83207102750205,205.7827250162761,0.04229848363926576,0.02474062250598563,0.7604277837596296,0.20951102975460295,0.02314445331205108,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01282051282051282,0,0,0,0,0,0.8884715937657115,0,0,0,0.09870789341377575,0,0,0,1146
48.25,-117.25,97,1.4,4,7,1987,breaks2,1995,-117.17296457729918,48.36121830677407,132.83207102750205,205.7827250162761,0.04229848363926576,0.02474062250598563,0.7604277837596296,0.20951102975460295,0.02314445331205108,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01282051282051282,0,0,0,0,0,0.8884715937657115,0,0,0,0.09870789341377575,0,0,0,1146
48.25,-117.25,97,6,10.000000000000002,9,1999,breaks3,2004,-117.17296457729918,48.36121830677407,132.83207102750205,205.7827250162761,0.04229848363926576,0.02474062250598563,0.7604277837596296,0.20951102975460295,0.02314445331205108,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01282051282051282,0,0,0,0,0,0.8884715937657115,0,0,0,0.09870789341377575,0,0,0,1146
48.25,-117.25,97,6.2,10,9,2021,breaks5,2022,-117.17296457729918,48.36121830677407,132.83207102750205,205.7827250162761,0.04229848363926576,0.02474062250598563,0.7604277837596296,0.20951102975460295,0.02314445331205108,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01282051282051282,0,0,0,0,0,0.8884715937657115,0,0,0,0.09870789341377575,0,0,0,1146
