lat,lon,source,manual_id
49.314045638020616,-122.924932587659,Synthetic data,60947
49.31407334073447,-111.1074362504296,Synthetic data,15048
49.31415703595849,-127.34436720889062,Synthetic data,27968
49.314250922587235,-117.34304504591272,Synthetic data,26945
49.31447714404203,-115.3006286592572,Synthetic data,63684
49.31460379471537,-110.25712794827996,Synthetic data,73302
49.31462390127126,-108.40046435489784,Synthetic data,15058
49.314710738894064,-125.31883000477684,Synthetic data,60281
49.31492506788345,-118.70188074419276,Synthetic data,15018
49.31510835175868,-112.1145777767524,Synthetic data,26966
49.3157378527103,-112.75258836097782,Synthetic data,21002
49.31576703704195,-113.80798935343046,Synthetic data,26959
49.316239544714335,-114.7259086262784,Synthetic data,63866
49.31731696019415,-124.77945107687265,Synthetic data,28592
49.31800089601893,-119.43831562419656,Synthetic data,62179
49.31857052561827,-125.23860283265822,Synthetic data,28540
49.31877249584067,-104.97645400726468,Synthetic data,75213
49.32028907130007,-104.85831044177758,Synthetic data,75304
49.32189773599384,-114.17997798928992,Synthetic data,20996
49.32218970003305,-107.6148043065332,Synthetic data,26984
49.3231519300607,-108.08022987202276,Synthetic data,15060
49.32362364517758,-112.16647929692408,Synthetic data,64776
49.323908013873734,-110.17500858026324,Synthetic data,65504
49.32420037657721,-121.05175426206551,Synthetic data,20973
49.32584750937531,-125.36002258962252,Synthetic data,28904
49.32794536463916,-117.55528871092248,Synthetic data,26944
49.32827624480706,-111.60247750242706,Synthetic data,26968
49.32841090805596,-112.7388685179758,Synthetic data,26963
49.3285151378368,-114.18299815792123,Synthetic data,15035
49.32920682535041,-123.29516685986891,Synthetic data,68657
49.32948158145882,-106.57943163067102,Synthetic data,66869
49.329511955264024,-122.2393521698541,Synthetic data,69009
49.32985716062831,-120.75823756476166,Synthetic data,69537
49.3303689971799,-120.46727170271332,Synthetic data,26936
49.33057734183967,-120.30705236532958,Synthetic data,30725
49.33165299549,-105.83201527240452,Synthetic data,21030
49.331705569755286,-127.04718733218031,Synthetic data,67904
49.33171045605559,-105.32564935123082,Synthetic data,21032
49.331903063401114,-108.08611653448315,Synthetic data,74121
49.33245309442282,-121.35490123770433,Synthetic data,20972
49.332542383053806,-108.75687946431572,Synthetic data,73848
49.332666136848275,-119.86174233211204,Synthetic data,69889
49.332987457397394,-127.48077759501756,Synthetic data,60056
49.33302533259848,-125.17767169215948,Synthetic data,68079
49.333086381840985,-116.31340951687888,Synthetic data,71121
49.33405018429039,-124.4227405845304,Synthetic data,20959
49.33472552755848,-114.80344409536336,Synthetic data,71664
49.33498072694056,-127.473288154928,Synthetic data,27942
49.33508994377917,-127.02318886609282,Synthetic data,28358
49.33521109994035,-121.90613298572134,Synthetic data,26930
49.336057499283925,-120.09440662764246,Synthetic data,69801
49.33621442364529,-110.51897604903206,Synthetic data,15050
49.33804662618786,-106.3632789614494,Synthetic data,66960
49.33853808027925,-123.40114867145894,Synthetic data,26924
49.338541497825645,-122.83122459345032,Synthetic data,20966
49.338868500432,-105.9718422498554,Synthetic data,74849
49.339926104818005,-118.95991942938416,Synthetic data,20978
49.33997005072888,-113.93724208167988,Synthetic data,71937
49.34017400152515,-107.87224122573387,Synthetic data,66414
49.3411369738169,-126.81323207967216,Synthetic data,60131
49.34151814883808,-110.68164952262303,Synthetic data,26971
49.34199695050483,-116.86595336714528,Synthetic data,70945
49.342294478439726,-105.96630660124356,Synthetic data,21029
49.34285597974667,-117.89104864082763,Synthetic data,15020
49.3431748613948,-123.3102185415919,Synthetic data,60859
49.343371414230205,-127.25035152281636,Synthetic data,67879
49.34433415404055,-120.04249524720944,Synthetic data,32308
49.34451664163498,-124.81256885512266,Synthetic data,68129
49.34465581830591,-125.85493306088028,Synthetic data,28852
49.345418390468694,-114.59921776555711,Synthetic data,63957
49.345636018610094,-118.03755059855756,Synthetic data,70505
49.34617681574309,-110.6959710047231,Synthetic data,15049
49.34667491039727,-123.69395593251102,Synthetic data,60683
49.346710601472296,-107.50050292076776,Synthetic data,66505
49.34699676040327,-118.83710356953088,Synthetic data,62443
49.34727524308255,-120.13212227320764,Synthetic data,32307
49.34846060926793,-113.79228343523572,Synthetic data,64230
49.348637661663815,-118.42527993943077,Synthetic data,62531
49.349201873119455,-125.61727546830662,Synthetic data,68054
49.35155232192483,-126.32100144744618,Synthetic data,28436
49.3529397030361,-123.23004886717536,Synthetic data,26925
49.35383178346092,-109.16904009872816,Synthetic data,21016
49.35391191963572,-120.97063741611782,Synthetic data,69449
49.35452881146921,-123.45992491446668,Synthetic data,60771
49.35520483850269,-118.77746282349108,Synthetic data,26940
49.35574485815596,-111.9251611623913,Synthetic data,15044
49.355787083215546,-107.26023560087197,Synthetic data,66596
49.35640002327273,-104.25660664070163,Synthetic data,21036
49.35727766453056,-121.4726135962992,Synthetic data,26932
49.35767658759141,-119.37034268246498,Synthetic data,26938
49.358852031466085,-120.92798559117364,Synthetic data,61651
49.35902891657315,-108.88539929641412,Synthetic data,65959
49.3595517319045,-120.63058553886368,Synthetic data,15013
49.35998899926199,-115.85991015943,Synthetic data,20990
49.360817124601454,-104.88608885987196,Synthetic data,15072
49.36288528156001,-120.84099458879793,Synthetic data,20974
49.36301916791126,-111.02237400249578,Synthetic data,65231
49.36350102472352,-128.02837944187922,Synthetic data,60006
49.365102180221584,-117.17918608349282,Synthetic data,70769
49.36515511898324,-123.82161759230075,Synthetic data,26923
49.36593484412879,-108.24142223736273,Synthetic data,66232
49.36594832589617,-125.0555518362089,Synthetic data,28566
49.36742785538081,-127.0088331719162,Synthetic data,28722
49.368119193648454,-122.14117209718096,Synthetic data,26929
49.368781082099304,-118.05872982600704,Synthetic data,62707
49.36921354132937,-117.30988434457686,Synthetic data,62971
49.36926659505116,-122.63270923716482,Synthetic data,26927
49.369329053442925,-104.37519100977806,Synthetic data,75395
49.36939354153583,-104.5699741866556,Synthetic data,21035
49.3695011708769,-105.9234018207644,Synthetic data,15068
49.37014613603242,-127.31543523492292,Synthetic data,28696
49.37038224283606,-117.87427597964415,Synthetic data,15021
49.37105986080133,-104.75469184108078,Synthetic data,15073
49.371564049390145,-109.5064659883501,Synthetic data,26976
49.37173554499168,-109.13718513777712,Synthetic data,26977
49.37198687210912,-113.5486419138033,Synthetic data,20999
49.372504929837305,-106.04059804789722,Synthetic data,67051
49.37301785091404,-104.94542768097016,Synthetic data,26994
49.37326231924817,-127.25469565740786,Synthetic data,60081
49.37355936813401,-105.48310771142133,Synthetic data,21031
49.37402560847113,-114.5103723469656,Synthetic data,15034
49.37452107155696,-107.69120078533888,Synthetic data,21022
49.37488808715716,-109.63362597959348,Synthetic data,26975
49.37591191101819,-109.58251058700262,Synthetic data,21094
49.3759162176284,-104.96158050571104,Synthetic data,67416
49.37613121216418,-115.26498969685052,Synthetic data,21071
49.377458386996295,-118.3789690611302,Synthetic data,62532
49.377517124055885,-105.80255806306376,Synthetic data,74941
49.378519620455336,-126.08700782014056,Synthetic data,28099
49.37882021337282,-120.091027479677,Synthetic data,69802
49.37901237880578,-105.28777467185864,Synthetic data,15150
49.37925666815136,-117.04508448921844,Synthetic data,27025
49.37930628110189,-118.91659749974497,Synthetic data,70154
49.37960368907079,-111.75130792637356,Synthetic data,72757
49.37971969251521,-109.08198911236832,Synthetic data,21096
49.38011590985115,-114.68292186647886,Synthetic data,27034
49.380455288046505,-116.76705029379808,Synthetic data,63148
49.38046017335728,-106.86288457125193,Synthetic data,15144
49.38158144406043,-119.0864879937144,Synthetic data,62356
49.38217339047696,-123.89301771909231,Synthetic data,68394
49.3822089486639,-111.95637692860328,Synthetic data,21084
49.3825756846345,-112.96076993865428,Synthetic data,21080
49.382769406423904,-108.49326484190532,Synthetic data,21098
49.38292949239258,-106.5606257567415,Synthetic data,27067
49.38320274295984,-107.26847042219016,Synthetic data,21103
49.38357049628394,-127.44129232276464,Synthetic data,60057
49.38492398295784,-104.8808850904461,Synthetic data,21112
49.38494425255339,-120.60733677534154,Synthetic data,21054
49.38627586927032,-108.57037129392847,Synthetic data,66142
49.38672804104863,-108.56581300869584,Synthetic data,73940
49.38789592613466,-109.16602210939163,Synthetic data,73667
49.38872407202143,-125.23654081957648,Synthetic data,60282
49.39122696738923,-107.57112481904916,Synthetic data,74304
49.39124503469793,-122.97402291797334,Synthetic data,60948
49.39169585914351,-120.10506890161196,Synthetic data,62004
49.39183361118194,-116.87186745955842,Synthetic data,15104
49.39280667772982,-126.4075455799466,Synthetic data,67955
49.392809956741985,-107.2815847513848,Synthetic data,27064
49.39334993151715,-111.93150401231831,Synthetic data,72666
49.39347675489262,-119.61651249672286,Synthetic data,27016
49.39378348522587,-115.25657455809414,Synthetic data,15110
49.39447973074857,-105.56873935466864,Synthetic data,15149
49.39458563766675,-115.9529552263557,Synthetic data,21068
49.39518636564026,-122.4217955901986,Synthetic data,68922
49.3955011832295,-109.62612459278898,Synthetic data,27054
49.3960807948024,-110.30570609198185,Synthetic data,21091
49.396401919366326,-118.41132860904328,Synthetic data,21058
49.396783274714835,-105.30769142217468,Synthetic data,27072
49.39692161983112,-124.83092723495793,Synthetic data,60332
49.39813205017708,-113.77326139691286,Synthetic data,64231
49.39854604564607,-115.05645731353434,Synthetic data,21072
49.3989200470387,-103.94672101410106,Synthetic data,75578
49.399543672800064,-117.50058162998177,Synthetic data,70682
49.40034475590801,-121.8042248673155,Synthetic data,69186
49.400582810281776,-104.20875086740124,Synthetic data,21115
49.40066316863522,-106.55766015959672,Synthetic data,66870
49.4008810070809,-116.86204224196264,Synthetic data,27026
49.4010539688752,-111.72499222162878,Synthetic data,27046
49.40148614573991,-115.9659397425712,Synthetic data,63412
49.40185530396411,-112.89476662798552,Synthetic data,72302
49.402187399042305,-104.09509352996248,Synthetic data,21116
49.40714482410112,-126.12354480318028,Synthetic data,28463
49.40748011571122,-125.5458262806642,Synthetic data,60257
49.40760374133242,-121.34433637547772,Synthetic data,15090
49.407729338505305,-113.97577201551758,Synthetic data,71938
49.40788257267559,-117.78738290444016,Synthetic data,15100
49.408349929202814,-116.06223137082998,Synthetic data,71210
49.408510322566144,-110.48719027801415,Synthetic data,65414
49.40851579484297,-114.09664187359158,Synthetic data,21076
49.40864526591031,-124.2437094959896,Synthetic data,60508
49.40893248753855,-106.36816666193772,Synthetic data,66961
49.41030273807701,-126.81935770611744,Synthetic data,67930
49.41108155151596,-122.37014338065636,Synthetic data,61212
49.4112925810623,-113.429041277559,Synthetic data,21078
49.41147895192262,-108.71665605233284,Synthetic data,15136
49.41156015812885,-115.70360042585526,Synthetic data,21069
49.4116842871299,-120.85505212756108,Synthetic data,27014
49.412779077130836,-105.98844417772489,Synthetic data,27069
49.41294789384119,-112.8467343482771,Synthetic data,27042
49.41311617649626,-105.71866281644908,Synthetic data,27070
49.41317444370361,-125.7105780445272,Synthetic data,28125
49.41341729508713,-124.673642522539,Synthetic data,28957
49.41514022543561,-107.34974418405908,Synthetic data,15142
49.4152888651588,-120.46238041686593,Synthetic data,61828
49.415372297458816,-114.65146702586208,Synthetic data,63867
49.41575450147502,-116.28094108361984,Synthetic data,27028
49.41718292853329,-116.60718061216176,Synthetic data,63236
49.4175558561692,-105.9225352181238,Synthetic data,15147
49.41778731509112,-114.98400089872302,Synthetic data,27033
49.41798379825195,-105.6910127045121,Synthetic data,67143
49.4186971327872,-106.06567216309486,Synthetic data,67052
49.41885174054187,-108.05033959558932,Synthetic data,66324
49.4196578807896,-104.62917368183844,Synthetic data,21113
49.419797194423154,-111.5070352163748,Synthetic data,21086
49.419856046442874,-126.98261845100204,Synthetic data,28359
49.421868187433574,-125.78122460399754,Synthetic data,28853
49.42232673196122,-123.89043295488229,Synthetic data,15079
49.42242558597354,-121.48133077746024,Synthetic data,61476
49.423172906273976,-114.63805657130432,Synthetic data,21073
49.42334990366362,-113.1392977895448,Synthetic data,15118
49.42337422154378,-125.6074346731184,Synthetic data,28515
49.42436043155613,-127.56739687890511,Synthetic data,67855
49.424479012493975,-104.96765978616897,Synthetic data,15151
49.42456237680744,-115.40793154557468,Synthetic data,71392
49.42518791748443,-114.4747604551958,Synthetic data,71756
49.42572627530899,-124.41469283011976,Synthetic data,60420
49.42590049398132,-116.13330172369024,Synthetic data,71122
49.42614612454781,-113.65849534014706,Synthetic data,21077
49.426988500810694,-108.6557830007514,Synthetic data,73849
49.42710803472437,-121.63849925401156,Synthetic data,21049
49.42740390141262,-117.3778521992499,Synthetic data,15101
49.42840468941722,-122.47779792163055,Synthetic data,15085
49.42899009975372,-108.59590412199032,Synthetic data,15137
49.43002371524926,-126.85014361864889,Synthetic data,28749
49.43093791900901,-104.34609019692287,Synthetic data,27076
49.43125739018433,-117.6275781035074,Synthetic data,62796
49.432963048748206,-125.19928609323688,Synthetic data,68080
49.43299416825175,-106.26285597268723,Synthetic data,27068
49.4333433858701,-123.55199567833915,Synthetic data,68570
49.43335050600581,-123.2384630443994,Synthetic data,27004
49.4350168092642,-127.7260530818603,Synthetic data,28281
49.43502926424844,-112.95080316037638,Synthetic data,27041
49.43669567164034,-110.600811362674,Synthetic data,15129
49.43721503217239,-106.54178943560692,Synthetic data,21106
49.43770425603725,-108.96429123502458,Synthetic data,15135
49.43925301899435,-122.85375803872012,Synthetic data,21045
49.44016800518148,-110.77818936592666,Synthetic data,15128
49.44038394920062,-112.33760024729418,Synthetic data,21083
49.440971338306554,-114.1593222898664,Synthetic data,21075
49.441520204767585,-124.92470820178278,Synthetic data,60307
49.44162379967747,-126.06216547003714,Synthetic data,60207
49.44172942417208,-116.32214398804354,Synthetic data,15106
49.44219424581388,-115.5265910984017,Synthetic data,21070
49.442528049403336,-107.88799364544684,Synthetic data,74122
49.442595760687254,-109.59159571083728,Synthetic data,27055
49.44275019905763,-107.48160299478332,Synthetic data,27063
49.44313735916512,-115.5301242735586,Synthetic data,27031
49.443296641344205,-109.3864966497058,Synthetic data,73576
49.44361805473454,-108.30975775810656,Synthetic data,74031
49.443705643469,-111.76123576203828,Synthetic data,15124
49.444335401582066,-109.36390568513887,Synthetic data,27056
49.44456951721804,-112.39852775406324,Synthetic data,21082
49.44458817574195,-107.44646737450968,Synthetic data,21102
49.44495401869062,-110.29440174356569,Synthetic data,15130
49.44507584761595,-116.5831651655608,Synthetic data,27027
49.445505104376934,-119.69261305237887,Synthetic data,69890
49.44557136995718,-119.6201868649805,Synthetic data,15094
49.44558983924799,-105.4051859471947,Synthetic data,27071
49.445954981667455,-120.66612844297195,Synthetic data,69538
49.447244498413056,-123.50525524339172,Synthetic data,21042
49.44793220417341,-125.95098352391506,Synthetic data,68005
49.448665434261784,-123.14797623670891,Synthetic data,68658
49.44884528312832,-127.926253469137,Synthetic data,67805
49.44948510557879,-117.25181893404806,Synthetic data,21063
49.451319339335896,-107.20761549804593,Synthetic data,66597
49.45140243432252,-110.48271360073704,Synthetic data,27051
49.45254768343875,-125.56639275315683,Synthetic data,28879
49.45262133301003,-122.69442089047516,Synthetic data,61036
49.45284419704694,-111.32411454222164,Synthetic data,15126
49.45547604520107,-118.15433705080068,Synthetic data,15098
49.45597977534635,-111.73397414799548,Synthetic data,21085
49.45666007406544,-119.61107391788391,Synthetic data,62180
49.45690541079966,-123.77726709545824,Synthetic data,15080
49.45775600435445,-110.31511057697936,Synthetic data,27052
49.45881643955363,-116.43073442095192,Synthetic data,21066
49.45895846263738,-121.8840318171424,Synthetic data,69098
49.45905718993163,-120.3593766199192,Synthetic data,31525
49.459064508322626,-124.82294168532826,Synthetic data,68130
49.45922549429815,-114.913619808387,Synthetic data,71574
49.459667550981976,-118.32743363140617,Synthetic data,70418
49.45997627946781,-105.68702228745678,Synthetic data,15148
49.459998318809085,-124.35768458532402,Synthetic data,68306
49.4602315860684,-121.50124341266928,Synthetic data,15089
49.46114808192942,-116.72771700797604,Synthetic data,70946
49.46138400805648,-115.87459124490852,Synthetic data,63503
49.46150958852377,-107.07536281313514,Synthetic data,66688
49.46162451809505,-107.18229942925971,Synthetic data,74395
49.46216393995565,-111.27231906179804,Synthetic data,65141
49.46264908713056,-112.66674130345928,Synthetic data,64595
49.463100376946386,-112.39616196259158,Synthetic data,72484
49.46399338642368,-113.34036932734308,Synthetic data,27040
49.464795204869006,-124.60614787437952,Synthetic data,15077
49.46592226473149,-106.09086238924648,Synthetic data,21108
49.46598233201075,-125.55197427765232,Synthetic data,68055
49.466993031674065,-117.87607974407727,Synthetic data,70506
49.467426057264674,-109.27115453605074,Synthetic data,21095
49.46752092870883,-111.18258188018808,Synthetic data,21087
49.46752286941046,-126.24164679029492,Synthetic data,28801
49.46780931705143,-122.63689267577138,Synthetic data,27006
49.46807060355786,-108.0827213403536,Synthetic data,27061
49.4680796469911,-110.91026733681792,Synthetic data,15127
49.4683081950061,-123.09277480572928,Synthetic data,27005
49.46845112857409,-111.17391836375464,Synthetic data,72939
49.47027983167209,-110.73121769644786,Synthetic data,27050
49.47128616593545,-110.94664609065512,Synthetic data,21088
49.47178693150636,-122.4131667856127,Synthetic data,61124
49.47251584584592,-117.02913875639206,Synthetic data,21064
49.472583022667095,-119.11642556358127,Synthetic data,31529
49.473235514306,-123.75942874210888,Synthetic data,27002
49.47426430840278,-110.5212860442698,Synthetic data,73212
49.47454793867655,-103.98415559501154,Synthetic data,67780
49.47515262005618,-106.56342497898731,Synthetic data,74668
49.477116106892936,-104.51571240858176,Synthetic data,21114
49.47712473536376,-118.91723921446828,Synthetic data,30738
49.47742253309116,-103.96613785834052,Synthetic data,27077
49.47754440444987,-124.9809757315088,Synthetic data,28931
49.47795434092404,-104.53191140416313,Synthetic data,67598
49.47802546090679,-116.94385451142443,Synthetic data,15103
49.478183815896045,-113.80710995354455,Synthetic data,27038
49.47858083114261,-111.94316525786417,Synthetic data,64868
49.47863166895695,-127.68261717353016,Synthetic data,27917
49.47884331719251,-109.4348225062713,Synthetic data,15133
49.4790102939005,-126.80095558811443,Synthetic data,28021
49.47969757410465,-109.2251199442544,Synthetic data,15134
49.47996805922594,-106.77473665383876,Synthetic data,74577
49.48020988650387,-127.43441840360174,Synthetic data,28307
49.48093294375576,-117.7195108513697,Synthetic data,21061
49.48132047598483,-106.78650473372544,Synthetic data,27066
49.48282242898131,-126.37516062048962,Synthetic data,28411
49.48339466575999,-105.38239479105688,Synthetic data,75032
49.48357307637343,-117.25539637292968,Synthetic data,27024
49.48414732789388,-120.94937901565572,Synthetic data,61652
49.484626933932304,-121.22570674179588,Synthetic data,61564
49.48470743105281,-107.01914270804264,Synthetic data,27065
49.48548941640183,-116.56242797867162,Synthetic data,71034
49.48565751162823,-125.83218079019572,Synthetic data,28489
49.48629483778495,-111.12374595121946,Synthetic data,65232
49.48673746775603,-110.438749738154,Synthetic data,21090
49.48703881417168,-120.34178972616792,Synthetic data,32316
49.48714968148852,-106.32245918165428,Synthetic data,15146
49.489548441488296,-117.14642094442388,Synthetic data,70770
49.489921866566874,-110.20379659492755,Synthetic data,65505
49.4909030967392,-112.28602965245956,Synthetic data,15122
49.490923644043505,-116.32273132383123,Synthetic data,63324
49.49101494142087,-118.8816284041386,Synthetic data,32320
49.4919838696369,-124.6953124104184,Synthetic data,28229
49.492040481825825,-120.32866617367836,Synthetic data,30734
49.492061494034715,-122.33192966791104,Synthetic data,21047
49.495347967837006,-114.46294010529527,Synthetic data,21074
49.495452533708885,-127.38176415109774,Synthetic data,28671
49.49562636698829,-126.73588284279684,Synthetic data,28385
49.49590092746075,-114.11214816692518,Synthetic data,27037
49.4976071981946,-127.91595175524708,Synthetic data,28619
49.4978177730809,-126.53350554406644,Synthetic data,60157
49.4981398426462,-124.9491173546412,Synthetic data,28203
49.49921076197643,-109.84255793882768,Synthetic data,73485
49.49922897928627,-121.89036870689596,Synthetic data,61300
49.499834652466234,-113.16815189784391,Synthetic data,64413
49.50021038408158,-117.69920026295586,Synthetic data,70594
49.50057192344684,-124.43418823753018,Synthetic data,26999
49.50127260008594,-122.23379621480126,Synthetic data,15086
49.50127730774693,-125.07447517378024,Synthetic data,68105
49.50144332658965,-119.6993664642796,Synthetic data,30736
49.50165007717442,-118.02361542679137,Synthetic data,15099
49.50245999789331,-104.34430777950912,Synthetic data,15154
49.5025945402449,-127.79884824779585,Synthetic data,28645
49.50314893363975,-105.24072408117354,Synthetic data,21111
49.504223162541166,-111.07574704912258,Synthetic data,73030
49.50523162225727,-104.69898053997896,Synthetic data,15152
49.505276992800646,-121.98931238934163,Synthetic data,27009
49.50552835263079,-112.29518146609188,Synthetic data,27044
49.50581187318312,-104.64528432191582,Synthetic data,27074
49.50626811146503,-107.73941334959818,Synthetic data,66415
49.50636549689807,-116.04738491191527,Synthetic data,15107
49.50676403730176,-119.64161077933386,Synthetic data,32318
49.506926154950634,-118.25556973030324,Synthetic data,27020
49.50750500563299,-124.05069469253068,Synthetic data,60596
49.50797155912733,-105.2121746498742,Synthetic data,67325
49.50809311371995,-114.36135293793632,Synthetic data,15114
49.50911350996466,-123.0635420071776,Synthetic data,68746
49.51191983098397,-121.05123153596652,Synthetic data,27013
49.512568515201565,-117.11538121791092,Synthetic data,63060
49.512637849955354,-108.91472827579128,Synthetic data,65960
49.513856049394235,-112.53206400986528,Synthetic data,64686
49.514023877622094,-106.20542619744084,Synthetic data,74759
49.51471785019385,-108.06048111297424,Synthetic data,15139
49.5170983945718,-123.00380520161708,Synthetic data,15083
49.51723780820612,-121.44615790923126,Synthetic data,21050
49.51791644532932,-118.6431459694868,Synthetic data,21057
49.51801350584719,-106.82914565352256,Synthetic data,66779
49.51810768537689,-108.76956018758938,Synthetic data,21097
49.51913385262014,-109.94490646431224,Synthetic data,15131
49.51918864384061,-123.3399123774725,Synthetic data,15082
49.51972196821589,-114.82399255846394,Synthetic data,15112
49.52032967022387,-112.74722849269163,Synthetic data,21081
49.520542655023746,-120.93836977466708,Synthetic data,21052
49.52085749339312,-104.164820036327,Synthetic data,75487
49.52097353711724,-125.16550200793426,Synthetic data,28177
49.5212076708558,-126.26229030650576,Synthetic data,28073
49.52134560054401,-110.87245649052784,Synthetic data,21089
49.52142624440603,-110.63398869318188,Synthetic data,73121
49.52143790322589,-127.01314435800305,Synthetic data,67905
49.521635141805746,-118.07503408606864,Synthetic data,27021
49.52180140640121,-123.43858800572345,Synthetic data,27003
49.522147076320834,-114.43492678162876,Synthetic data,63958
49.52390401542653,-118.5545771131874,Synthetic data,27019
49.52402728085872,-119.50422562810128,Synthetic data,21055
49.52464532002341,-104.61663629300892,Synthetic data,75396
49.52525436965516,-108.18348784965929,Synthetic data,27060
49.52569801756181,-115.9997211911832,Synthetic data,27029
49.52577154518803,-107.65521443623584,Synthetic data,74213
49.52590138261439,-123.89776120119495,Synthetic data,27001
49.52593002805952,-128.109360965027,Synthetic data,28255
49.52605671115453,-109.9084461175953,Synthetic data,27053
49.52807506575482,-112.23881243477808,Synthetic data,64777
49.52877413469832,-116.3002636548481,Synthetic data,21067
49.52954894269351,-105.17886163463118,Synthetic data,75123
49.53024594427552,-126.18540682585444,Synthetic data,60182
49.53037844458595,-125.28388707060368,Synthetic data,28541
49.53122646576958,-113.60159643506633,Synthetic data,64322
49.531562864780426,-114.20583194191568,Synthetic data,64049
49.53160441434011,-116.9243293153704,Synthetic data,70858
49.5322377216653,-117.8300736467354,Synthetic data,27022
49.53267318656435,-106.99831264378736,Synthetic data,74486
49.53320215194253,-126.99786362657323,Synthetic data,28723
49.533898055087775,-111.93063609773526,Synthetic data,15123
49.533968186646234,-123.2262736237608,Synthetic data,60860
49.534076612151694,-122.01618050871184,Synthetic data,15087
49.53431148134405,-120.96058457996696,Synthetic data,15091
49.53733984846622,-112.9373157773516,Synthetic data,15119
49.53733997052768,-112.93335512682096,Synthetic data,64504
49.53781094704755,-108.64302655606298,Synthetic data,66051
49.5379916774109,-104.89976806461344,Synthetic data,75214
49.5383046597708,-111.48044346924873,Synthetic data,72848
49.538502553943545,-127.74892177147558,Synthetic data,60032
49.53884347202256,-119.50874920503702,Synthetic data,69978
49.53886229917407,-114.47777909669094,Synthetic data,27035
49.53908015001798,-121.77921606786548,Synthetic data,15088
49.53913370409282,-123.8127483142307,Synthetic data,60684
49.53943419258576,-118.75702426041244,Synthetic data,15096
49.53954246547073,-126.32084234419744,Synthetic data,67980
49.54090827360051,-104.76503314619184,Synthetic data,75305
49.54100064339582,-111.5746262652101,Synthetic data,27047
49.54389111028286,-115.04128262924496,Synthetic data,15111
49.54392044036649,-127.9210232856567,Synthetic data,60007
49.54411362967221,-127.22598698112417,Synthetic data,28697
49.54427484981716,-114.09768037096364,Synthetic data,15115
49.54481401265366,-127.33436497405636,Synthetic data,27969
49.54664100636728,-115.54162940429524,Synthetic data,15109
49.54722579277586,-126.52736911777174,Synthetic data,28775
49.54776901070727,-123.53155644779326,Synthetic data,15081
49.54778321791673,-123.05243046459508,Synthetic data,21044
49.54790637473343,-110.04402609379032,Synthetic data,73394
49.548577138688415,-110.01270014501642,Synthetic data,65596
49.54982766509056,-108.30361270188588,Synthetic data,21099
49.55024559627054,-119.25968724733684,Synthetic data,62268
49.55045913642971,-108.3068632997456,Synthetic data,15138
49.55052026809426,-108.27527844393626,Synthetic data,66233
49.550942945934366,-121.48462913086404,Synthetic data,27011
49.551337131881155,-114.56882427923848,Synthetic data,15113
49.55172440037131,-109.82495932036544,Synthetic data,65687
49.551760306057986,-107.85550712357508,Synthetic data,15140
49.552577775670215,-109.7452975291526,Synthetic data,15132
49.5533099094755,-122.530489429133,Synthetic data,21046
49.55563636450097,-109.10101012006636,Synthetic data,73758
49.555793245323,-120.1917633250705,Synthetic data,69714
49.55633591709193,-106.08845137938624,Synthetic data,74850
49.556719495682046,-124.87973158888052,Synthetic data,28567
49.5568606214365,-119.16394553921418,Synthetic data,15095
49.55745407764334,-126.33104413026012,Synthetic data,28437
49.55746210651705,-120.4402168574743,Synthetic data,27015
49.55883586558048,-121.84068023046711,Synthetic data,61388
49.55884853703901,-110.06323527131462,Synthetic data,21092
49.5588662236114,-109.82830405066488,Synthetic data,21093
49.55890742340125,-105.51097292610211,Synthetic data,67234
49.55989812291227,-119.17545630095992,Synthetic data,27017
49.56143973127473,-126.4181247127126,Synthetic data,28047
49.561968462658115,-109.24896637705388,Synthetic data,65869
49.562444902199786,-124.265837159066,Synthetic data,27000
49.5629802919575,-107.3980217402568,Synthetic data,66506
49.563144598098006,-123.778357918025,Synthetic data,21041
49.56318374990951,-115.29719743563328,Synthetic data,71483
49.563344960915856,-114.30011036759242,Synthetic data,27036
49.56556339858798,-122.51579186867455,Synthetic data,27007
49.56626207794761,-115.27373037708458,Synthetic data,63685
49.5665752365021,-112.45212819537846,Synthetic data,27043
49.56798260321375,-127.01069016754629,Synthetic data,60107
49.568320788501296,-113.38197678409053,Synthetic data,15117
49.56850576179568,-122.11045689153252,Synthetic data,21048
49.56877465167781,-108.5652935798862,Synthetic data,27059
49.569542911602184,-110.93324243987443,Synthetic data,27049
49.56956929009175,-121.15485825255746,Synthetic data,27012
49.56976531818509,-110.84520490310388,Synthetic data,65323
49.56979122507619,-119.98894795094384,Synthetic data,30735
49.57079021300888,-125.97491502488263,Synthetic data,28827
49.57141333905747,-123.65251144673675,Synthetic data,68482
49.57152347150259,-104.5859425268718,Synthetic data,27075
49.57200003042817,-125.61025428178256,Synthetic data,28151
49.57260929356562,-111.35155397700146,Synthetic data,27048
49.5729879529099,-118.57453284109944,Synthetic data,15097
49.57313711993629,-113.73703606036725,Synthetic data,72029
49.57340104645118,-116.3838180307648,Synthetic data,15105
49.57407515309751,-107.92050968448166,Synthetic data,21100
49.574301798362285,-110.1436812110478,Synthetic data,73303
49.57558083476033,-111.65217126195785,Synthetic data,64959
49.57657237991225,-120.578646771668,Synthetic data,69626
49.57729300082429,-115.7631609120872,Synthetic data,15108
49.57795780431479,-118.79812113841764,Synthetic data,62444
