clust,lat,lon,manual_id,PlotName,years_trapped,max_trap,ID,X,Y,dist_cent
281,45.14964,-118.54247,1662,Tin_Trough,27,5.6,1583,-118.56465364583603,45.19020991851285,4834.258313333437
281,45.21856,-118.59806,1493,Frog_Heaven,5,0.2,659,-118.56465364583603,45.19020991851285,4100.671643874523
281,45.18967,-118.51588,1492,Tin_Troughs,2,0.2,1584,-118.56465364583603,45.19020991851285,3833.3901483021086
281,45.24667,-118.55674,1114,Starkey2,1,0.2,1465,-118.56465364583603,45.19020991851285,6305.4631127903895
282,45.2166,-118.0653,776,Forest_Cap_Partners,36,3.8,623,-118.04873024171059,45.168771305600515,5472.62537539548
282,45.16022,-118.05606,452,Ladd_Canyon,38,2,902,-118.04873024171059,45.168771305600515,1111.4195393731413
282,45.12949,-118.02486,778,Forest_Cap_Partners,23,61,624,-118.04873024171059,45.168771305600515,4752.01257672245
283,51.02973500000001,-121.68838,3024,Leighwood Lake,3,0.3,920,-121.71322514461772,51.02868420189957,1746.8919500748038
283,51.006285,-121.784567,3061,Kelly Lake Road,4,3.2666666666666666,863,-121.71322514461772,51.02868420189957,5592.048067578974
283,51.006285,-121.784567,3039,Kelly Lake,2,0,862,-121.71322514461772,51.02868420189957,5592.048067578974
283,51.049999,-121.666672,3022,Forty-two Creek,2,0,635,-121.71322514461772,51.02868420189957,4035.3546265626055
283,51.049999,-121.666672,3023,Forty-two Creek,11,2.8,636,-121.71322514461772,51.02868420189957,4035.3546265626055
283,51.006285,-121.784567,3025,Kelly Lake,21,7.2,861,-121.71322514461772,51.02868420189957,5592.048067578974
284,39.1962,-106.0743,160,Fourmile Creek,5,0.4,640,-106.0743,39.1962,0
285,45.40313409,-113.8633583,2059,Fourth of July Creek,12,12,642,-113.8633583,45.40313409000001,1.4145480901842977e-9
286,47.04891,-121.24813,1599,Sand_Creek,3,0,1338,-121.16377310030401,47.034302431167234,6613.350405775862
286,47.07703,-121.24812,1665,Timothy,2,0.2,1582,-121.16377310030401,47.034302431167234,7976.927123051378
286,47.03445,-121.07943,1600,Fox_I,1,0,643,-121.16377310030401,47.034302431167234,6410.703841650142
286,47.01996,-121.10064,1666,Rd_187,2,0,1275,-121.16377310030401,47.034302431167234,5057.156913835333
286,46.99105,-121.14267,1598,unknown,1,0,1793,-121.16377310030401,47.034302431167234,5069.098857999926
287,48.162408,-114.3647,82,Foys_Lake,23,4.2,644,-114.3647,48.162408,0
288,44.5995,-119.3997,704,Kinzua_Corp.,5,6.2,890,-119.4417848038729,44.59539382421748,3372.4175753467584
288,44.59993,-119.41995,1202,Prairie_City_Timber,8,22.3,1236,-119.4417848038729,44.59539382421748,1805.4089804944927
288,44.537425,-119.487165,1709,Franks Creek,1,1.8,645,-119.4417848038729,44.59539382421748,7381.810417769022
288,44.6447,-119.46029,1658,Kinzua,4,0.2,878,-119.4417848038729,44.59539382421748,5672.544658153888
289,44.2567,-119.58313,815,Frazier_Creek,17,53.4,647,-119.58313,44.25670000000001,0
290,47.55368,-117.1035,1330,Mica_Mt_South,24,78,1036,-117.11903848040753,47.540203919140154,1900.7967827450057
290,47.55729,-117.08792,1419,Mica_Top1,1,70.6,1037,-117.11903848040753,47.540203919140154,3015.885040178871
290,47.48551,-117.20637,1336,Freeman,2,0.3,652,-117.11903848040753,47.540203919140154,8958.294733502991
290,47.56429,-117.07824,1422,Mica_Top2,1,26.6,1038,-117.11903848040753,47.540203919140154,4074.486081362856
291,42.6053,-121.2659,64,Spodue,35,30.2,1437,-121.36061450633555,42.60320310613952,7775.981829539435
291,42.56564,-121.39831,1679,Phytophagite,2,0,1194,-121.36061450633555,42.60320310613952,5194.839848484112
291,42.63861,-121.41764,1657,Fuego_Mtn.,1,6.4,661,-121.36061450633555,42.60320310613952,6112.067286145733
292,46.15041,-121.24461,996,Peavine Ridge,26,21.4,1182,-121.26215096102494,46.16521870172316,2131.9653576800138
292,46.1487,-121.30678,681,Goat Butte,29,33.2,669,-121.26215096102494,46.16521870172316,3905.816534482121
292,46.21165,-121.2921,663,Klickitat River Rd,25,20.2,893,-121.26215096102494,46.16521870172316,5655.288591690925
292,46.1464,-121.18287,679,Pole Creek,38,20.2,1218,-121.26215096102494,46.16521870172316,6471.490607390859
292,46.16889,-121.28444,1279,unknown,1,2,1791,-121.26215096102494,46.16521870172316,1769.089136973016
293,48.18888,-120.15439,909,Gold_Creek,41,25.6,672,-120.1396196235929,48.152098154437176,4234.888472021374
293,48.1272,-120.15098,1698,Mcfarland_Ctoff,1,1.2,1025,-120.1396196235929,48.152098154437176,2894.726124598161
293,48.14021,-120.1135,1345,McFarland_Creek,22,10.25,1017,-120.1396196235929,48.152098154437176,2350.582974714351
294,44.98523,-117.31368,465,Gold_Eagle_Pack,42,77.8,673,-117.27720031785668,44.96263383723094,3819.224029967848
294,44.97175,-117.23583000000001,1507,Summit_Cr.,4,13.4,1524,-117.27720031785668,44.96263383723094,3417.397766375089
294,44.95719,-117.23573,993,Summit_Pt_Rd,33,87.8,1529,-117.27720031785668,44.96263383723094,3327.5402243991693
294,44.97019,-117.391,1522,Red_Knob,4,18.6,1282,-117.27720031785668,44.96263383723094,9017.169687607084
294,44.96884,-117.29264,987,Paddy_Seed_Orch,34,94.7,1151,-117.27720031785668,44.96263383723094,1399.7997606450335
294,44.92786,-117.21556,804,Private,6,22,1249,-117.27720031785668,44.96263383723094,6212.88131498548
294,44.95728,-117.25603,995,Spring_Cr,34,97.8,1448,-117.27720031785668,44.96263383723094,1773.1751029407753
295,42.2873,-121.0544,93,Horsefly,33,16.8,777,-121.10166630162597,42.26431226259577,4660.795659183989
295,42.27437,-121.04772,726,JWTR,22,53.2,818,-121.10166630162597,42.26431226259577,4588.673577945477
295,42.2312,-121.2028,51,Goodlow,33,47,677,-121.10166630162597,42.26431226259577,9120.898371896683
296,44.81017,-116.625107,2008,Mcdowell Trail,19,35.8,1024,-116.61467239690772,44.78339473620798,3087.9019193307277
296,44.838993,-116.62553,2009,Olive Creek,21,46.8,1138,-116.61467239690772,44.78339473620798,6237.941730247802
296,44.738067,-116.625366,2067,Goodrich Creek,12,0.8,678,-116.61467239690772,44.78339473620798,5107.798892283224
296,44.746343,-116.582714,2068,Orchard Canyon,15,37.8,1145,-116.61467239690772,44.78339473620798,4832.686350301466
297,39.245753,-105.35434,65,Wigwam,6,8.8,1707,-105.31392547737755,39.21014973847515,5272.723716855912
297,39.284766,-105.278067,72,Sixmile_Creek,5,0.6,1396,-105.31392547737755,39.21014973847515,8843.357306945498
297,39.245629,-105.26326,324,Sixmile Creek-South,4,0.2,1395,-105.31392547737755,39.21014973847515,5886.7898891188215
297,39.186839,-105.280893,321,Sand Draw,4,0.4,1337,-105.31392547737755,39.21014973847515,3852.2388576284698
297,39.145226,-105.31663,242,Northrup Gulch,5,0.2,1126,-105.31392547737755,39.21014973847515,7211.547888448856
297,39.191294,-105.34392,47,Molly_Gulch_CG,21,2,1059,-105.31392547737755,39.21014973847515,3330.9450024523226
297,39.1715,-105.3603,52,Goose_Creek,5,0.2,679,-105.31392547737755,39.21014973847515,5870.526493663649
298,48.58778,-118.91917,331,Gooseberry_Mdw,37,4.8,681,-118.83878225698791,48.659741644357375,9957.805421443136
298,48.70449,-118.75903,1070,Storm_King1,2,0.4,1500,-118.83878225698791,48.659741644357375,7697.433975848623
298,48.671,-118.87411,883,Republic_Gravel_Pit,43,4.8,1288,-118.83878225698791,48.659741644357375,2887.769326650938
298,48.67563,-118.80263,1071,Storm_King2,2,0,1501,-118.83878225698791,48.659741644357375,3195.7222740768966
299,48.08398,-120.49353,1563,Graham,1,7.2,683,-120.50442221681301,48.02610551362623,6486.1686736530055
299,47.96823,-120.51529,1483,Lake_Creek,4,0.2,906,-120.50442221681301,48.02610551362623,6486.103009013832
300,49.04122385541066,-118.4327357,5008,Grand Forks,12,1,684,-118.4327357,49.041223855410664,0
301,47.87125,-118.71924,1064,North_Wilbur,22,50.8,1124,-118.772238489542,47.88432862769992,4222.656542416352
301,47.87352,-118.71733,1063,Keller_Ferry,32,54.4,860,-118.772238489542,47.88432862769992,4279.36067461789
301,47.90814,-118.88022,1062,Grand_Coulee,32,29.2,685,-118.772238489542,47.88432862769992,8497.286352923395
302,44.22964719,-116.0561024,2367,Murray Saddle,3,2,1090,-116.03069225099794,44.18925066040733,4926.761547081013
302,44.242816,-115.908443,2078,Hardscrabble,10,1.8,718,-116.03069225099794,44.18925066040733,11439.81069463138
302,44.15828389,-116.0514883,2370,Warm Springs Saddle,3,5,1655,-116.03069225099794,44.18925066040733,3821.731108540713
302,44.189548,-116.005948,2399,Scriver Creek,6,96.6,1353,-116.03069225099794,44.18925066040733,1978.5937351635953
302,44.15365744,-116.0564094,2369,Warm Springs Creek,3,1,1654,-116.03069225099794,44.18925066040733,4457.784291460186
302,44.18879202,-116.0621428,2375,Grandaddy Saddle,3,0,686,-116.03069225099794,44.18925066040733,2515.0229021927216
302,44.18160091,-116.0679932,2376,Howell Creek,3,7,780,-116.03069225099794,44.18925066040733,3101.197524580937
302,44.17990263,-116.043617,2372,Hidden Howell Saddle,3,0,748,-116.03069225099794,44.18925066040733,1465.2290752769568
302,44.19135285,-116.0462275,2373,Middle Fork Scriver,3,1,1043,-116.03069225099794,44.18925066040733,1263.807867782045
302,44.1921748,-116.0561522,2374,Roberts Camp,3,1,1306,-116.03069225099794,44.18925066040733,2061.262832678691
302,44.14293448,-116.0560091,2371,Hidden Scriver,3,13,749,-116.03069225099794,44.18925066040733,5530.469524315121
302,44.271623,-115.968333,2079,W Fork Sixmile Cr,11,3.2,1636,-116.03069225099794,44.18925066040733,10421.070638382571
302,44.14263265,-116.0755449,2368,Zimmer Pass,3,12,1746,-116.03069225099794,44.18925066040733,6300.935566379795
302,44.184411,-115.975017,2080,Lower Scriver Cr,19,37.2,989,-116.03069225099794,44.18925066040733,4483.828131184283
303,42.10489,-122.27977,732,Weyerhaeuser,4,0.8,1695,-122.23005642775152,42.122490886605505,4552.614200097024
303,42.10505,-122.13944,733,Weyerhaeuser,4,6.4,1696,-122.23005642775152,42.122490886605505,7740.591950542397
303,42.157479,-122.270993,1746,Green Diamond,3,49,695,-122.23005642775152,42.122490886605505,5153.283129538078
304,35.837794,-118.604532,181,Sugarloaf_Sfp,8,35.75,1518,-118.5890159332691,35.82625412759867,1898.6630409057873
304,35.834056,-118.615505,1376,Sugarloaf,8,16.6,1517,-118.5890159332691,35.82625412759867,2545.198763684066
304,35.849983,-118.572738,171,Greenhorn_Mtn_Pk,8,41.6,700,-118.5890159332691,35.82625412759867,3015.7640252292017
304,35.809169,-118.570471,1368,Panorama_Cg,8,10.8,1156,-118.5890159332691,35.82625412759867,2530.2864192156353
304,35.800262,-118.58184,1366,Portugese_Pass,8,6,1227,-118.5890159332691,35.82625412759867,2955.990258006638
305,34.012733,-109.470194,68,Greer,9,0,701,-109.47019400000002,34.012733,1.3126708521682034e-9
306,47.98253,-120.34264,1459,Grouse_Mtn.,1,0.2,706,-120.32133997936889,47.98248196887785,1590.0678467275002
306,47.98243,-120.30004,1562,Grouse_Mtn.,3,0.8,707,-120.32133997936889,47.98248196887785,1590.0678328308
307,45.93769,-117.68669,390,Huntit,42,76,787,-117.61974025331558,45.942059550084956,5214.429967285439
307,45.94639,-117.55278,393,Gulch,42,17.6,708,-117.61974025331558,45.942059550084956,5214.433949990689
308,48.46206,-118.48738,638,Hall_Creek,38,4.2,712,-118.48738,48.462060000000015,2.1207865949468825e-9
309,41.422253,-121.116895,911,Happy_Camp_(Grouse),37,18.2,715,-121.11689500000001,41.422253,1.1879699384287515e-9
310,37.639306,-119.720506,1046,Menness_Ridge,7,48.2,1033,-119.64877293858414,37.69517205169911,8860.114034914835
310,37.729774,-119.558962,1050,Happy_Isles,7,3.4,716,-119.64877293858414,37.69517205169911,8801.15200027924
310,37.716379,-119.66676,1049,Pohono_Bridge,6,0.4,1215,-119.64877293858414,37.69517205169911,2838.3288222862084
311,44.88778,-119.60972,355,Happy_Jack,43,116.8,717,-119.60972,44.88778,0
312,47.6,-120.80833,593,Icicle_Mac_Cr,39,45.6,796,-120.76325925728008,47.65231475827939,6731.1209150658515
312,47.67855,-120.7299,1663,Hatchery_Creek,2,9.4,723,-120.76325925728008,47.65231475827939,3845.2609806463856
312,47.67838,-120.75148,1503,Hatchery,2,11.8,722,-120.76325925728008,47.65231475827939,3030.0644278853556
313,47.80666,-117.0293,2343,Hauser Lake,16,6,727,-116.9306582313865,47.82989034671839,7825.537874127328
313,47.807299,-116.912807,2347,Rathdrum,15,23.2,1269,-116.9306582313865,47.82989034671839,2845.4383874576542
313,47.87564,-116.84976,2356,Twin Lakes,14,66.8,1605,-116.9306582313865,47.82989034671839,7907.524086982225
314,48.91673,-119.28408,925,Mt.Hull,42,42.6,1081,-119.26815966026665,48.90969785719161,1404.751573907503
314,48.97393,-119.29618,1400,Nine_Mile,4,3,1108,-119.26815966026665,48.90969785719161,7432.25109946958
314,48.88544,-119.2316,926,Wilcox_Mt.,41,57.2,1708,-119.26815966026665,48.90969785719161,3803.0366359128034
314,48.82814,-119.22594,927,Havillah,42,18.6,728,-119.26815966026665,48.90969785719161,9584.124694547932
314,48.93346,-119.30824,1705,Nine Mile Ranch,9,18.4,1107,-119.26815966026665,48.90969785719161,3951.0862136196142
314,48.873,-119.31368,1411,Mt_Hull_South,14,12,1084,-119.26815966026665,48.90969785719161,5272.3584287996755
314,48.95714,-119.21746,933,Molson,36,56.6,1060,-119.26815966026665,48.90969785719161,6452.520733250551
315,50.731486059999995,-120.7126013,4004,Pat Lake/Six Mile,25,73.5,1169,-120.76899492438494,50.72769911279133,4003.890907530208
315,50.72388497,-120.8253794,4048,Haywood-Farmer,6,20.266666666666666,729,-120.76899492438494,50.72769911279133,4003.888285554753
316,46.84528,-116.18918,2153,Morris Creek,21,47.4,1068,-116.20517753263934,46.89305074095071,5448.852150412353
316,46.91912,-116.1646,2324,Hemlock Butte,23,37,744,-116.20517753263934,46.89305074095071,4237.539465769642
316,46.91473,-116.26177,2337,Head of Bobs Creek,23,79,731,-116.20517753263934,46.89305074095071,4939.731652294165
317,45.074856,-114.128864,2017,Headwaters,1,0,737,-114.128864,45.074856,0
318,50.871007209999995,-120.2176731,4002,Heffley Creek,25,89.8,738,-120.21767310000001,50.871007209999995,1.0003324870687045e-9
319,39.080568,-120.416609,427,Hell_Hole,3,0.4,742,-120.416609,39.080568,0
320,38.538644,-119.897861,118,Hermit_Springs,19,14.6,746,-119.897861,38.538644000000005,0
321,36.2581,-118.6634,140,Hidden_Falls,23,37,750,-118.64850130415705,36.22030042251079,4402.993074618285
321,36.182499,-118.633617,1424,Sequoia_Crest,2,0.6,1358,-118.64850130415705,36.22030042251079,4402.965203254527
322,50.89900171,-121.4594022,4022,Veasy Lake FSR,13,68,1625,-121.45463760835791,50.89708011745373,397.5598844509791
322,50.88829881,-121.4376888,4025,Veasy Lake FSR,7,23,1628,-121.45463760835791,50.89708011745373,1541.5535054353154
322,50.88682407999999,-121.441065,4028,Highway 99,14,39.85,757,-121.45463760835791,50.89708011745373,1487.86311253908
322,50.89789205,-121.4584575,4007,Veasy Lake FSR,18,83,1624,-121.45463760835791,50.89708011745373,283.5112294399224
322,50.90579816,-121.4680959,4023,Veasy Lake FSR,8,43.3,1626,-121.45463760835791,50.89708011745373,1355.3335084397036
322,50.90466264,-121.4631266,4024,Veasy Lake FSR,13,76.3,1627,-121.45463760835791,50.89708011745373,1033.5179711590072
323,51.052893999999995,-121.084945,3030,Hihium Creek,3,1,758,-121.22567387734016,51.09340542278733,10844.196686211551
323,51.110069,-121.225206,3029,Loon Lake,3,2,975,-121.22567387734016,51.09340542278733,1854.1163530661845
323,51.110069,-121.225206,3028,Loon Lake,15,2.6,974,-121.22567387734016,51.09340542278733,1854.1163530661845
323,51.06679200000001,-121.321694,3011,Loon Lake East End,17,3,976,-121.22567387734016,51.09340542278733,7351.354109040432
323,51.141462,-121.14129200000001,3032,Loon Creek,3,0,973,-121.22567387734016,51.09340542278733,7968.240636275113
323,51.078603,-121.330259,3013,Loon Lake West End,12,3,977,-121.22567387734016,51.09340542278733,7510.804118055119
323,51.110409,-121.250603,3012,Mid Loon Lake,12,4,1039,-121.22567387734016,51.09340542278733,2574.357704057428
323,51.141462,-121.14129200000001,3031,Loon Creek,3,0.3,972,-121.22567387734016,51.09340542278733,7968.240636275113
324,44.6795,-118.97971,207,Slide_Creek,41,49.5,1406,-118.94472503933918,44.64639033397825,4608.216869490716
324,44.61327,-118.90978,1597,Hiyu,3,0.8,761,-118.94472503933918,44.64639033397825,4608.190049287576
325,44.64568,-119.70765,1390,Johnson_Heights_New,7,33.8,842,-119.6642200457061,44.65604423764665,3632.467148054352
325,44.678056,-119.579722,1710,Holmes Creek,6,13.2,764,-119.6642200457061,44.65604423764665,7133.369013432963
325,44.64435,-119.70524,811,Johnson_Heights,22,55.6,841,-119.6642200457061,44.65604423764665,3503.8125375406535
326,45.57025,-121.7004,835,Longview_Fiber,7,13.2,957,-121.65149421947373,45.57744381769472,3900.2136404125185
326,45.527589999999996,-121.74406,836,Longview_Fiber,7,3.2,958,-121.65149421947373,45.57744381769472,9107.459334965242
326,45.65643,-121.6379,842,Hood.Rvr.Cty.Fst,7,6.8,767,-121.65149421947373,45.57744381769472,8842.625916093992
326,45.5851,-121.59954,844,Hood.Rvr.Cty.Fst,7,1.6,769,-121.65149421947373,45.57744381769472,4143.120616993464
326,45.67087,-121.6377,841,Hood.Rvr.Cty.Fst,7,3.4,766,-121.65149421947373,45.57744381769472,10439.332731820265
326,45.61335,-121.67978,838,Longview_Fiber,7,4.2,960,-121.65149421947373,45.57744381769472,4560.365274876876
326,45.52724,-121.64093,837,Longview_Fiber,7,3.6,959,-121.65149421947373,45.57744381769472,5640.429300044956
326,45.55619,-121.68047,845,Hood.Rvr.Cty.Fst,7,3.2,770,-121.65149421947373,45.57744381769472,3270.5852683473986
326,45.59913,-121.5773,843,Hood.Rvr.Cty.Fst,7,12.4,768,-121.65149421947373,45.57744381769472,6271.4652360881955
326,45.46819,-121.61678,846,Hood.Rvr.Cty.Fst,7,1.4,771,-121.65149421947373,45.57744381769472,12441.878092515994
327,45.44672,-121.45119,243,Skyline_Pit,41,18.6,1402,-121.47261333150988,45.542614373147515,10788.591096339956
327,45.57066,-121.47199,848,Hood.Rvr.Cty.Fst,7,1.2,773,-121.47261333150988,45.542614373147515,3117.4453814014314
327,45.55625,-121.49418,849,Hood.Rvr.Cty.Fst,7,1.2,774,-121.47261333150988,45.542614373147515,2265.621127673644
327,45.61365,-121.45142,840,Longview_Fiber,7,0.6,962,-121.47261333150988,45.542614373147515,8066.539366544927
327,45.54166,-121.51592,839,Longview_Fiber,7,0.2,961,-121.47261333150988,45.542614373147515,3383.9025107973935
327,45.52673,-121.451,847,Hood.Rvr.Cty.Fst,7,0.4,772,-121.47261333150988,45.542614373147515,2442.704928772177
328,44.199215,-115.508109,2098,Horse Creek,12,36.4,776,-115.508140408729,44.22093469666194,2413.4145975649685
328,44.271601,-115.52847,2101,Whitehawk,12,0.4,1703,-115.508140408729,44.22093469666194,5859.384621009138
328,44.170343,-115.568232,2099,O'Keefe Creek,12,18,1128,-115.508140408729,44.22093469666194,7394.512550934099
328,44.242534,-115.427687,2097,Rough Creek,12,0.2,1318,-115.508140408729,44.22093469666194,6861.154827023907
329,42.0898,-120.5854,109,Horseshoe,26,37.2,778,-120.5854,42.089800000000004,7.069288649822942e-10
330,42.322483,-113.562274,2023,Howell Canyon,9,2.4,779,-113.562274,42.322483000000005,0
331,48.98163,-121.07529,1201,Hozomeen,1,1.6,782,-121.07529,48.98163,0
332,49.42148490339491,-119.8917564,4037,Hwy 3 Willow Heights,4,0.2,793,-119.8917564,49.42148490339492,0
333,46.20641,-121.10508,997,IXL/Cedar Valley Rd,27,22.4,794,-120.97301864990358,46.2283219252476,10476.822006433165
333,46.22303,-120.94653,1002,Vessey/Signal Peak Hwy,23,9.8,1631,-120.97301864990358,46.2283219252476,2126.515544965849
333,46.25028,-120.835,1280,Mill Cr. Canyon,16,5.6,1051,-120.97301864990358,46.2283219252476,10921.425249878957
333,46.22471,-121.03097,675,S.Fork Toppenish Cr,38,16.2,1331,-120.97301864990358,46.2283219252476,4488.740054189623
333,46.237,-120.9474,1429,Olney_Creek,4,23.8,1140,-120.97301864990358,46.2283219252476,2199.0318551425926
334,33.292844,-110.830636,45,Icehouse,17,86.8,795,-110.82966096688659,33.28988050380617,340.996933153071
334,33.286917,-110.828686,56,Lower_Pinal,17,66.8,991,-110.82966096688659,33.28988050380617,340.9967703272675
335,39.440665,-120.299124,1310,Independence,12,10.6,798,-120.32269113678724,39.48008438128319,4823.648580163168
335,39.519499,-120.346285,1306,Treasure_North,13,37,1595,-120.32269113678724,39.48008438128319,4823.6813671769605
335,39.519499,-120.346285,1304,Treasure_South,13,35.4,1596,-120.32269113678724,39.48008438128319,4823.6813671769605
336,44.361266,-118.73,1708,Indian Creek,1,18.6,801,-118.72400971753845,44.358503156517216,567.7151592598224
336,44.35574,-118.71802,713,Private,26,24.4,1242,-118.72400971753845,44.358503156517216,567.7148837390608
337,39.327944,-120.568511,1262,Indian_Springs,19,26,805,-120.568511,39.327944000000016,2.1207865949468825e-9
338,50.62675637000001,-120.4753919,4003,Inks Lake,25,58.8,807,-120.4753919,50.626756369999995,2.1235480358257196e-9
339,42.615,-121.1388,71,Riverbed,32,22.8,1301,-121.06389720109567,42.595783303153894,6506.71997591811
339,42.56431,-121.00689,720,JWTR,34,20.8,816,-121.06389720109567,42.595783303153894,5841.6921712346775
339,42.608,-121.04605,719,Weyerhaeuser,5,4,1687,-121.06389720109567,42.595783303153894,1996.7128658196666
340,42.34561,-120.73611,723,JWTR,23,11.2,817,-120.73416089003643,42.394805116094325,5466.974823096072
340,42.40382,-120.61952,1610,Snag_Springs,3,0,1412,-120.73416089003643,42.394805116094325,9491.444114496886
340,42.3034,-120.8295,104,Tower,36,26.6,1594,-120.73416089003643,42.394805116094325,12837.42861588576
340,42.47631,-120.75459,721,Weyerhaeuser,12,17.6,1688,-120.73416089003643,42.394805116094325,9208.433777445985
340,42.3924,-120.7484,83,Lantern_Flat,33,31.33,909,-120.73416089003643,42.394805116094325,1202.4773420058004
340,42.44719,-120.7167,722,Weyerhaeuser,10,0.6,1689,-120.73416089003643,42.394805116094325,5993.8151368552835
341,42.28941,-120.67437,727,JWTR,38,39.6,819,-120.61836477605732,42.278580411861576,4773.446237234316
341,42.2444,-120.59998,1590,Patton_Meadows,2,0.4,1172,-120.61836477605732,42.278580411861576,4088.5292928196072
341,42.30191,-120.58075,745,Private,35,29.4,1246,-120.61836477605732,42.278580411861576,4042.1773217514465
342,42.0902,-121.9623,734,Weyerhaeuser,4,7.2,1697,-121.96284188045246,42.13355134136487,4815.478583806599
342,42.13348,-121.98264,731,Weyerhaeuser,4,8.6,1694,-121.96284188045246,42.13355134136487,1636.8750921228343
342,42.03145,-121.94312,735,JWTR,36,38.6,821,-121.96284188045246,42.13355134136487,11457.69881447993
342,42.23527,-121.98264,725,Weyerhaeuser,4,12.6,1691,-121.96284188045246,42.13355134136487,11416.353869755329
342,42.17735,-121.94356,730,JWTR,29,31,820,-121.96284188045246,42.13355134136487,5119.355050088783
343,48.51038,-117.27033,1196,Panhandle_Cg,4,0.4,1155,-117.29596066276073,48.48927784279934,3015.6500561190664
343,48.46817,-117.32157,1297,Jared,24,4,828,-117.29596066276073,48.48927784279934,3015.638946989529
344,38.833904,-120.533264,466,Jaybird,18,87.6,829,-120.54548620961806,38.81898778642458,1966.825285700993
344,38.8040703,-120.5577033,477,Rice_Cabin,4,2.8,1295,-120.54548620961806,38.81898778642458,1966.82025179089
344,38.8040703,-120.5577033,483,Rice_Cabin,10,8.2,1296,-120.54548620961806,38.81898778642458,1966.82025179089
345,42.3564,-121.2839,46,John_Spring,33,18.2,836,-121.30889409229215,42.33574468968925,3083.157986250004
345,42.33252,-121.32155,741,State_OSDF,25,25.2,1487,-121.30889409229215,42.33574468968925,1102.839690542979
345,42.31831,-121.32122,743,Private,39,48.2,1244,-121.30889409229215,42.33574468968925,2186.951362669913
346,47.92227,-118.46033,640,Johnny_George,41,30.6,837,-118.46033,47.92227,0
347,47.24653,-116.55323,2309,Lindstrom Peak,6,66.4,932,-116.54963164863125,47.20861084138942,4224.471808563622
347,47.16867,-116.56588,2166,Peterson Point,47,101,1188,-116.54963164863125,47.20861084138942,4607.993285855061
347,47.228462,-116.523432,2310,Syringa Creek,17,11,1543,-116.54963164863125,47.20861084138942,2967.977873133236
347,47.190777,-116.555963,2215,Johns Point,35,23.8,838,-116.54963164863125,47.20861084138942,2039.88756498954
348,49.11306971075105,-118.9797697,5003,Kettle Prov Park (Harrison-2016),13,57.5,869,-119.012219987326,49.09488321384558,3115.323974720739
348,49.07668762797612,-119.0446465,5002,Johnstone Creek Rd,14,23.3,843,-119.012219987326,49.09488321384558,3115.3141117016266
349,49.82081768,-119.3800065,4015,June Springs,15,46.8,850,-119.3800065,49.82081768,0
350,49.344246119999994,-119.6267291,4017,Kaleden,25,55.4,854,-119.6267291,49.344246119999994,0
351,46.8692,-117.15539,953,Kamiak_Butte,17,72,855,-117.15539000000001,46.86920000000001,2.701309786899538e-9
352,44.4974,-118.84914,1455,Kastor,2,1.8,857,-118.84913999999999,44.49740000000001,1.13023327455808e-9
353,42.77997,-120.94848,1606,Winter_Rim,2,0.6,1722,-120.93321748221906,42.73661421951214,4975.720400940991
353,42.75103,-120.9091,717,Weyerhaeuser,4,0,1685,-120.93321748221906,42.73661421951214,2542.444963361525
353,42.751220000000004,-120.88966,1607,Long,4,0.2,952,-120.93321748221906,42.73661421951214,3918.166506839177
353,42.66427,-120.91254,1608,Kingry_Marsh,3,0,874,-120.93321748221906,42.73661421951214,8213.139961056677
353,42.66416,-120.97141,718,Weyerhaeuser,4,0,1686,-120.93321748221906,42.73661421951214,8635.658356782775
353,42.80901,-120.96813,1609,Watson,3,0,1660,-120.93321748221906,42.73661421951214,8534.808660549023
354,44.94352,-119.99967,701,Kinzua_Corp.,4,27.4,887,-119.96928725876677,44.96145498588816,3117.831204949867
354,44.9437,-119.91974,703,Kinzua_Corp.,5,10.4,889,-119.96928725876677,44.96145498588816,4379.529470692748
354,44.98683,-119.8999,702,Kinzua_Corp.,6,2,888,-119.96928725876677,44.96145498588816,6157.1542567822735
354,44.9717,-120.05783,690,Kinzua_Corp.,5,32,881,-119.96928725876677,44.96145498588816,7077.548757474502
355,45.10052,-119.13564,370,Matlock,41,8.8,1009,-119.13458963915244,45.08088500481054,2183.6727889002377
355,45.06125,-119.13354,699,Kinzua_Corp.,6,0.8,885,-119.13458963915244,45.08088500481054,2183.6652491901286
356,44.92723,-120.14267,700,Kinzua_Corp.,5,61,886,-120.14267000000001,44.92723000000001,1.3260448996894322e-9
357,49.00392364568959,-118.7841904,5012,Midway,14,18,1049,-118.82491528192863,48.97121960580314,4702.346722426929
357,48.98583,-118.93167,326,Marias_Creek,38,11.25,1004,-118.82491528192863,48.97121960580314,7981.915541662876
357,48.96156,-118.76587,898,Mcdonald_Grave,41,19,1023,-118.82491528192863,48.97121960580314,4454.8158676428175
357,48.99429,-118.78292,1329,Kroupa_Rd,7,0.4,897,-118.82491528192863,48.97121960580314,4003.9459384829456
357,48.91041,-118.85988,896,Torada_Creek,41,16.6,1592,-118.82491528192863,48.97121960580314,7231.401697387945
358,35.619205,-105.731295,573,"La Cueva (near Pecos, NM)",1,27.6,899,-105.731295,35.619205,0
359,47.943676,-114.392522,134,Lake_Mary_Ronan,23,1.2,908,-114.39252200000001,47.943675999999996,1.0616438748535053e-9
